id	title	description	google_product_category	product_type	link	image_link	condition	availability	price	shipping	brand	mpn 
004DDSYSDDS5600KAMD1	AMD GAMING FM2 SYSTEM Quad - CORE 3.6G with Intergrated ATI HD 7560D	This latest valuable PC system package is designed with the needs of the average student and home user who are looking for a PC ready to go straight out of the box with windows 7 Home Premium already installed. - Many software applications for everyday tasks are now designed for multi-core processors. You can now take everyday computing to new levels become more creative and productive in the home, office, or classroom. - Multi task with ease listen to music via headphones or speakers not included while working, surfing the web, checking your email or even chatting online with friends. - Features - - Lower price and Faster speed - Quad-Core 3.6GHz with HD 7560D Graphic - Gaming design case - HDMI with 1080P blu-ray quality output USB 3.0 and SATA - Specifications - - CPU AMD A8-5600K Quad-Core 3.6GHz Turbo 3.9Ghz 1MB L2 Cache Socket FM2 100W 32nm Integrated Radeon HD 7560D - RAM 4GB DDR3 memory - Mainboard Socket FM2 Micro ATX AMD Chipset Motherboard - Hard Disk 500GB SATA II HDD - Optical Drive 22X DVD- Dual Layer DVD Writer - Graphic upto 512mb Radeon HD7560D Graphics Media Accelerator - Audio Build in 7.1 Channels - Network Build in Gigabit LAN - Onboard USB 4 x USB 3.0 FASTEST USB 3.0 - Onboard HDMI Support 1080P blu-ray quality output - Onboard SATA III internal port - Case Super Mid Case 1813 ATX Tower Case black color - Power Supply 580W Max Silent Power Supply - Microsoft Windows 7 Home Prenium 64 bit - Free Bonus - - Cyberlink MediaEspresso 6.5 Trial - Package Contents - - System Tower - Power Cord - User Manual - Driver CD's.	Electronics > Computers > Desktop Computers	Computing > Desktop Computers	http://www.soldsmart.com.au/Amd-Gaming-Fm2-System-Quad-Core-36G-W8494	http://www.soldsmart.com.au/files/004DDSYSDDS5600KAMD1/004DDSYSDDS5600KAMD1_gshop_img.jpg	new	in stock	579.95 AUD	AU:::0 AUD	Soldsmart	004DDSYSDDS5600KAMD1
004DDSYSDDSASR8320K0	AMD 8 Core Gaming PC - 3.5GHz, 16GB Ram, 2TB HDD, Gigabyte R9 270 2GB, Win 7	Super cool Matrix Gaming case including - USB3.0 Port on Front - w2x120mm Blue led Fan in Front - w1x120mm Blue led Fan in Rear - w1x180mm Black Fan in Top - New AMD FX 8320 3.5GHz EIGHT CRORE GAMING COMPUTE, PC WITH WINDOWS 7 HOME PREMIUM - Fully Assembled and Tested - 1 Years 12 Months Return To Base Warranty - This system may be eligible for the ''Education Tax Refund'' - Visit www.educationtaxrefund.gov.au for more information and details. - NEW World's First 8-Core Desktop CPU - Experience the world's first native 8-core desktop processor - AMD Black Edition CPU Unlocked Multiplier Easy OverClocking - Features - - Big Brand Motherboard Gigabyte MSI Asrock Intel, Not CheapUnknown Brand - Dual Channel DDR3 1333Mhz RAM - NEW SATA 3 6Gbs Hard Disk Drive - Dedicated PCI-E Graphics Card for gaming - HDMI Output Onboard Full HD 1080P Playback - Dual Monitors Twin View Support - Multiple Front and Rear USB Ports for your convenience - Genuine Windows 7 Full Version Installed with Certificate Of Authenticity - Specifications - - CPU AMD FX 8320 3.5GHz Eight Core Processor AM3 - Main board Socket AM3 Motherboard - RAM 16GB DDR3 1333Mhz - Hard Disk 2TB SATA III HDD - Optical Drive 22X DVD- Dual Layer DVD Writer - Graphics ATI Radeon 2GB GIGABYTE R9 270 - Audio Integrated High Definition Audio 6 Channel - Network Integrated Gigabit LAN - Case ATX Mid Tower Case DH309 with 750W Gaming Power Supply - Operating System Microsoft Windows 7 Home Premium 64Bit - Bonus - - TREND MICRO TITANIUM SMART SURFING FOR PC 1U ADD ON for 12 Months Full version - Bluetooth Wireless Dongle for device to device wireless connection - Wireless N 150 USB Dongle for wireless internet connection - USB all in One Card reader for CF, SD , Micro SD, Pro duo etc.. memory card ,easy and portable. - Package .	Electronics > Computers > Desktop Computers	Computing > Desktop Computers	http://www.soldsmart.com.au/Amd-8-Core-Gaming-Pc-35Ghz-16Gb-Ram9182	http://www.soldsmart.com.au/files/004DDSYSDDSASR8320K0/004DDSYSDDSASR8320K0_gshop_img.jpg	new	in stock	1199.95 AUD	AU:::0 AUD	Soldsmart	004DDSYSDDSASR8320K0
004DDSYSDDSASU3770WI	ASUS 4th Gen Haswell Core I7 4770/8GB RAM/2TB HDD/WIN8.1	Brand New Intel i7 Quad Core PC With Windows 8.1 64bit - Fully Assembled and Tested - 12 Months Return To Base Warranty - This system may be eligible for the ''Education Tax Refund'' - Visit www.educationtaxrefund.gov.au for more information. - Features - - NEW Intel Next Generation Desktop CPU - Big Brand Motherboard - Dual Channel DDR3 1333Mhz RAM - NEW SATA 3 6Gbs Hard Disk Drive - Multiple Front and Rear USB Ports for your convenience - Genuine Windows 8 Full Version Installed with Certificate Of Authenticity - Specifications - - Processor Intel new next generation i7 4770 3.4Ghz Quad Core 8MB Cache Socket with 22nm Integrated intel HD 4600 Graphic - Mainboard Socket 1150 ATX Intel Chipset - Onboard USB 4 x USB 3.0 and 10 x USB 2.0 - Onboard HDMI Support 1080P blu-ray quality output - Onboard SATA3 internal port - Memory 8GB DDR III 1333 ram - Disk Drive 2000GB SATA HDD - Optical Drive 22X DVD- Dual Layer DVD Writer - Graphic Intel HD 4600 Graphics Media Accelerator - Network and Audio Build in Gigabit LAN Build in 7.1 Channels - Chassis Super Mid Case 1813 ATX Tower Case - Power Supply Seasonic Haswell ready 80 plus Gold high efficiency PSU - Monitor Optional, not Included in package - Keyboard and Mouse Optional, not Included in package - Operating System Microsoft Windows 8.1 64bit - Bonuses - - TREND MICRO TITANIUM SMART SURFING FOR PC 1U ADD ON for 12 Months Full version - Bluetooth Wireless Dongle for device to device wireless connection - Wireless N 150 USB Dongle for wireless internet connection - USB all in One Card reader for CF, SD , Micro SD, Pro duo etc.. memory card ,easy and portable. - Package Content - - System Tower - Power cord - User Guide - Driver CD's .	Electronics > Computers > Desktop Computers	Computing > Desktop Computers	http://www.soldsmart.com.au/Asus-4Th-Gen-Haswell-Core-I7-47708Gb-Ra9670	http://www.soldsmart.com.au/files/004DDSYSDDSASU3770WI/004DDSYSDDSASU3770WI_gshop_img.jpg	new	in stock	1029.95 AUD	AU:::0 AUD	Soldsmart	004DDSYSDDSASU3770WI
004DDSYSDDSASU4440WI	ASUS 4th Gen Haswell Core I5 4440/4GB RAM/2TB HDD/WIN8.1	Brand New Intel i5 Quad Core PC With Windows 8.1 64bit - Fully Assembled and Tested - 12 Months Return To Base Warranty - This system may be eligible for the ''Education Tax Refund'' - Visit www.educationtaxrefund.gov.au for more information. - Features - - NEW Intel Next Generation Desktop CPU - Big Brand Motherboard - Dual Channel DDR3 1333Mhz RAM - NEW SATA 3 6Gbs Hard Disk Drive - Multiple Front and Rear USB Ports for your convenience - Genuine Windows 8.1 Full Version Installed with Certificate Of Authenticity - Specifications - - Processor Intel New Next Generation i5 4440 3.1Ghz Quad Core 6MB Cache Socket with 22nm Integrated Intel HD 4600 Graphic - Mainboard Socket 1150 ATX Intel H81 Chipset - Onboard USB 2 x USB 3.0 and 6 x USB 2.0 - Onboard HDMI Support 1080P blu-ray quality output - Onboard SATA3 internal port - Memory 4GB DDR III 1333 ram - Disk Drive 2000GB SATA HDD - Optical Drive 22X DVD- Dual Layer DVD Writer - Graphic Intel HD 4600 Graphics Media Accelerator - Network and Audio Build in Gigabit LAN Build in 7.1 Channels - Chassis Super Mid Case 1813 ATX Tower Case black color - Power Supply Seasonic Haswell ready 80 plus Gold high efficiency PSU - Dimension L-W-H 450x180x420 mm - Monitor Optional, not Included in package - Keyboard and Mouse Optional, not Included in package - Operating System Microsoft Windows 8.1 64bit - Bonuses - - TREND MICRO TITANIUM SMART SURFING FOR PC 1U ADD ON for 12 Months Full version - Bluetooth Wireless Dongle for device to device wireless connection - Wireless N 150 USB Dongle for wireless internet connection - USB all in One Card reader for CF, SD , Micro SD, Pro duo etc. memory card ,easy and portable. - Package Content - - System Tower - Power cord - User Guide - Driver CD's .	Electronics > Computers > Desktop Computers	Computing > Desktop Computers	http://www.soldsmart.com.au/Asus-4Th-Gen-Haswell-Core-I5-44404Gb-Ra3669	http://www.soldsmart.com.au/files/004DDSYSDDSASU4440WI/004DDSYSDDSASU4440WI_gshop_img.jpg	new	in stock	779.95 AUD	AU:::0 AUD	Soldsmart	004DDSYSDDSASU4440WI
004DDSYSDDSASU5600K0	ASUS Space Hulk AMD Quad Core PC - A8 5600K, 8G Ram, 2TB HDD,Win7	Brand New AMD A8-5600K FM2 Quad Core COMPUTER, PC WITH WINDOWS 7 HOME PREMIUM - Fully Assembled and Tested - 1 Years 12 Months Return To Base Warranty - This system may be eligible for the ''Education Tax Refund'' - Visit www.educationtaxrefund.gov.au for more information and details. - Features - NEW New AMD A8-5600K FM2 Desktop CPU - Unlocked Multiplier Easy OverClocking - Big Brand Motherboard Gigabyte MSI Asrock Intel, Not CheapUnknown Brand - Dual Channel DDR3 1333Mhz RAM - NEW SATA 3 6Gbs Hard Disk Drive - Dual Monitors Twin View Support - Multiple Front and Rear USB Ports for your convenience - Genuine Windows 7 Full Version Installed with Certificate Of Authenticity - Specifications - CPU UNLOCKED AMD A8-5600K Quad Core APU BLACK EDITION, Socket FM2, 3.4GHz, 4MB Cache, integrated Graphics HD7560D GPU Clock 760MHz, TDP 100W, FAN - Mainboard new amd A85X Chipset Motherboard - RAM 8GB DDR3 1333Mhz - Hard Disk 2TB SATA III HDD - Optical Drive 22X DVD- Dual Layer DVD Writer - Graphics integrated graphics HD7560D GPU Clock 760MHz, - Audio Integrated High Definition Audio 6 Channel - Network Integrated Gigabit LAN - Case Huntkey H001 ATX Mid Tower Case with 650W Silent Power Supply - Operating System Microsoft Windows 7 Home Premium 64B - Bonus - TREND MICRO TITANIUM SMART SURFING FOR PC 1U ADD ON for 12 Months Full version - Bluetooth Wireless Dongle for device to device wireless connection - Wireless N 150 USB Dongle for wireless internet connection - USB all in One Card reader for CF, SD , Micro SD, Pro duo etc.. memory card ,easy and portable. - Package not including - Monitor, Keyboard and Mouse. - .	Electronics > Computers > Desktop Computers	Computing > Desktop Computers	http://www.soldsmart.com.au/Asus-Space-Hulk-Amd-Quad-Core-Pc-A8-566644	http://www.soldsmart.com.au/files/004DDSYSDDSASU5600K0/004DDSYSDDSASU5600K0_gshop_img.jpg	new	in stock	769.95 AUD	AU:::0 AUD	Soldsmart	004DDSYSDDSASU5600K0
004DDSYSDDSDIY1610D0	ASUS G1820 2.7Ghz Dual Core 4GB 1333 RAM DIY KIT	DIY your upgrade System with the newest, high-end components - Intel G1820 2.70GHz, 4GB RAM and Intel Onboard Graphics, and Internet Network Port plus up to 10 USB Ports 4 x usb 2.0 , 2x usb 3.0 , 2x usb internal headers for 4 usb 2.0 Ports. - Intels Haswell CPU technology is improving your PC System to obtain better performance and energy saving the USB 3.0 data transfer speeds 10 times faster than USB 2.0. - Many software applications for everyday tasks are now designed for multi-core processors. With this new system you can now take computing to new levels become more creative and productive in the home, office, or classroom. - About Powered By ASUS - The Powered by ASUS icon represents this PC System has been built up by using ASUS hardware component which is thoroughly tested to ensure maximum compatibility regardless of the hardware combination. - Specifications - - CPU Intel Core G1820 2.70GHz LGA 1150 Dual Core Processor - Mainboard LGA 1150 Intel H81 Chipset Motherboard - RAM 4GB DDR3 1333Mhz - Hard Disk Your own existing SATA Hard Drive - Optical Drive Your own existing SATA DVD- Dual Layer DVD Writer - Graphics Intel HD Graphics 20003000Intel 2nd gen CPU OR 4600Intel 4rd gen CPU - Audio HD 6-channel audio CODEC - Network Integrated Gigabit LAN - Case Your own existing Computer Case - Operating System NO Operating System included - Input Connections - - VGA Adapter and DVI Adapter - 6 x USB Ports on Rear Panel 2x USB 3.0 4 x USB 2.0 - Package Contents - - Intel Core G1820 - Motherboard - 4GB RAM - System Drivers.	Electronics > Computers > Desktop Computers	Computing > Desktop Computers	http://www.soldsmart.com.au/Asus-G1820-27Ghz-Dual-Core-4Gb-1333-Ram9911	http://www.soldsmart.com.au/files/004DDSYSDDSDIY1610D0/004DDSYSDDSDIY1610D0_gshop_img.jpg	new	in stock	194.95 AUD	AU:::0 AUD	Soldsmart	004DDSYSDDSDIY1610D0
004DDSYSDDSG1820ASU1	ASUS BACK TO SCHOOL INTEL G1820 4GB 500GB WIN7 GLAN SYSTEM PACKAGE	Buy now get free Gifts up to 99.00 worth for back to school - - All-In-One USB Media Card Reader RRP 29.00 - TREND MICRO TITANIUM SMART SURFING FOR PC 1U ADD ON for 12 Months RRP 20.00 - USB Bluetooth Dongle RRP20.00 - USB Wireless Dongle N150 for Wi-Fi network RRP 30.00 - This latest valuable PC system package is designed with the needs of the average student and home user who are looking for a PC ready to go straight out of the box with windows 7 Home Premium already installed. - Many software applications for everyday tasks are now designed for multi-core processors. You can now take everyday computing to new levels become more creative and productive in the home, office, or classroom. - Intels Haswell CPU technology is improving your PC System to obtain better performance and energy saving the USB 3.0 data transfer speeds 10 times faster than USB 2.0. - Multi task with ease listen to music via headphones or speakers not included while working, surfing the web, checking your email or even chatting online with friends. - About Powered By ASUS - The Powered by ASUS icon represents this PC System has been built up by using ASUS hardware component which is thoroughly tested to ensure maximum compatibility regardless of the hardware combination. - Specifications - - Intel Celeron Processor G1820 2M Cache, 2.70 GHz LGA1150 Haswell - ASUS H81M-E H81, 2DDR3, SATA, USB23, GBLAN, PCIe16, DVI, DSUB, mATX with up to 10 USB Ports 4 x usb 2.0 , 2x usb 3.0 , 2x usb internal headers for 4 usb 2.0 Ports - 4GB DDR III 1333 MHz Premium System Memory Support Intel CPU - 500GB 3.5'' Hard Drive 7200RPM 32MB CACHE SATA III - 22X Dual Layer DVD Rewriter - Supports Dual Layer 8.5GB - Bundled With Nero Essential - Burning Software - Super Mid Case A502 ATX Tower Case With 550W PSU - Microsoft.	Electronics > Computers > Desktop Computers	Computing > Desktop Computers	http://www.soldsmart.com.au/Asus-Back-To-School-Intel-G1820-4Gb-500G7242	http://www.soldsmart.com.au/files/004DDSYSDDSG1820ASU1/004DDSYSDDSG1820ASU1_gshop_img.jpg	new	in stock	479.95 AUD	AU:::0 AUD	Soldsmart	004DDSYSDDSG1820ASU1
004DDSYSDDSINT1820D0	ASUS Celeron Dual Core Upgrade Tower	ASUS Celeron Dual Core Upgrade Tower	Electronics > Computers > Desktop Computers	Computing > Desktop Computers	http://www.soldsmart.com.au/ASUS-Celeron-Dual-Core-Upgrade-Tower1369	http://www.soldsmart.com.au/files/004DDSYSDDSINT1820D0/004DDSYSDDSINT1820D0_gshop_img.jpg	new	in stock	237.95 AUD	AU:::0 AUD	Soldsmart	004DDSYSDDSINT1820D0
004DDSYSINTI34130DPC	ASUS Intel i3 Dual Core PC - i3 4130, 8GB Ram, 1TB HDD, Win7	Brand New Intel CORE i3 4130 3.4GHz QUAD CORE Haswell DESKTOP COMPUTER, PC WITH WINDOWS 7 HOME PREMIUM - Fully Assembled and Tested - 1 Years 12 Months Return-to-Base Warranty - This system may be eligible for the ''Education Tax Refund'' - Visit www.educationtaxrefund.gov.au for more information and details. - Features - NEW 3nd Generation Intel Core CPU - Haswell Bridge with Turbo Boost - Big Brand Motherboard Gigabyte MSI Asrock Intel, Not CheapUnknown Brand - Latest B3 Stepping BUG FIXED Trouble FREE - Dual Channel DDR3 1333Mhz RAM - NEW SATA 3 6Gbs Hard Disk Drive - INTEL HD20003000 Graphics HDMI Full HD 1080P Direct X 10 - Multiple Front and Rear USB Ports for your convenience - Genuine Windows 7 Full Version Installed with Certificate Of Authenticity - FREE Bluetooth v2.0 Adapter for Bluetooth Connectivity - FREE Wireless N Network Adapter for WIFI Connectivity - FREE Trend Micro Titanium Smart Surfing with Anti Virus, Anti Spyware and Web Threat Protection with 12 months subscription. - FREE All In One Card Reader - - Specifications - CPU Intel Core i3 4130 Haswell Bridge 3.4GHz LGA 1150 Quad Core Like Processor - Mainboard LGA 1150 Intel H81 Chipset Motherboard - RAM 8GB DDR3 1333Mhz - Hard Disk 1TB SATA III HDD - Optical Drive 22X DVD- Dual Layer DVD Writer - Graphics Integrated Intel HD20003000 Graphics - Audio Integrated High Definition Audio 6 Channel - Network Integrated Gigabit LAN - Case ATX Mid Tower Case with 550W Power Supply - Operating System Microsoft Windows 7 Home Premium 64Bit - Free Bonuses - Bluetooth 2.0 Adapter - Wireless N Network Adapter - Trend Micro Titanium Smart Surfing with 12 months Subscription - All In One Card Reader - - Note - No Monitor or Keyboardmouse included, System Tower only. Photo for illustration purposes only, case may .	Electronics > Computers > Desktop Computers	Computing > Desktop Computers	http://www.soldsmart.com.au/Asus-Intel-I3-Dual-Core-Pc-I3-4130-8G1284	http://www.soldsmart.com.au/files/004DDSYSINTI34130DPC/004DDSYSINTI34130DPC_gshop_img.jpg	new	in stock	649.95 AUD	AU:::0 AUD	Soldsmart	004DDSYSINTI34130DPC
004DDSYSWIN8INTG3220	ASUS 80Plus Gold Package  - G3220, 18.5 inch LCD, 4GB RAM, 500GB HDD, Win8	This Value PC system package is designed with the needs of the average home users in mind. This system features the Intel Pentium Dual Core new Haswell Bridge G3220 3.00GHz Processor with 4GB DDR3 Ram, 500GB hard drive and DVD writer. This system is ideal for the average home user looking for a PC ready to go straight out of the box with windows 8 already installed. - Many software applications for everyday tasks are now designed for multi-core processors. With the Intel Pentium Dual Core processor you can now take everyday computing to new levels become more creative and productive in the home, office, or classroom. - Multi task with ease listen to music via headphones or speakers not included while working, surfing the web, checking your email or even chatting online with friends. - Specifications - CPU Intel Pentium Dual Core G3220 3.00 GHz LGA 1150 Dual Core Processor - Mainboard ASUS LGA 1150 Micro ATX Intel H61 Motherboard - RAM 4GB DDR3 1333Mhz - Hard Disk 500GB SATA III HDD - Optical Drive 22X DVD- Dual Layer DVD Writer - Graphics Integrated Intel Graphics Media Accelerator - Audio Integrated High Definition Audio 6 Channel - Network Integrated 10100 LAN - Case 1813 Mid ATX Case with Seasonic 350w 80plus gold Silent Power Supply - Operating System Microsoft Windows 8 64Bit - Mointor 18.5'' Widescreen LCD Monitor - Input devices USB keyboard and optical mouse - .	Electronics > Computers > Desktop Computers	Computing > Desktop Computers	http://www.soldsmart.com.au/Asus-80Plus-Gold-Package--G3220-185-9086	http://www.soldsmart.com.au/files/004DDSYSWIN8INTG3220/004DDSYSWIN8INTG3220_gshop_img.jpg	new	in stock	679.95 AUD	AU:::0 AUD	Soldsmart	004DDSYSWIN8INTG3220
004EDCPROTHDC1	High Definition Digital Video Camcorder, Camera, MP3 Player	This multi-purpose High Definition Digital Video Camcorder and Still Camera by Ezcool offers you an array of high end features at a price that is almost too good to be true - With this digital camcorder you can record High Definition video, take still photos, watch movies, listen to music and more. The sleek, compact design is perfect for taking with you everywhere and has an expandable memory when you add your own Micro TF card. With HD video recording, you can make your own videos to upload to YouTube and reap the benefits of superb quality video and audio. With a 5.0 mega pixel sensor, 8x digital zoom and 2.5 LCD display, there's not much it can't do. - Bundled with this great digital camera is everything you need to get started, including software, earphones, AVcomponent cables, wrist strap and quick start guide. - Features - - High Definition Digital Video Camcorder and Still Camera. - - Brand Ezcool. - - Colour Red. - - 720P high definition camcorder. - - 1280 x 720. - - 16 mega pixel image recording. - - LCD display 2.5 inch LTPS panel. - - Digital stabiliser. - - 8X digital zoom. - - Built-in flash. - - AV in. - - MP3 player. - - M4 video player. - - Voice recorder. - - PC camera. - - Compact and sleek. - - Pack includes Camcorder. - - USB cable. - - AV cable. - - Software. - - Li-ion rechargeable battery. - - Carry strap. - - Earphones. - - User manual. - - - - - .	Cameras & Optics > Cameras > Video Cameras	Electronics & Audiovisual > Cameras, Binoculars & Scopes	http://www.soldsmart.com.au/High-Definition-Digital-Video-Camcorde-9921	http://www.soldsmart.com.au/files/004EDCPROTHDC1/004EDCPROTHDC1_gshop_img.jpg	new	in stock	89.95 AUD	AU:::0 AUD	Soldsmart	004EDCPROTHDC1
004ELE3DGLSIR1P	3D Active Glasses (Universal) for All Competitive 3D TV with IR Technology	3D Active Glasses Universal IR - Bring your TV to life with these stunning 3D active glasses - Compatible with new model 3d TVs. - Universal 3d glasses 3rd gen . - Watch your favorite movies and Sport in 3D with these rechargeable 3D glasses, communicate wirelessly with your 3D TV, serving up a vivid, immersive 3D viewing experience at home. This single pair of glasses features a built-in rechargeable battery and offers a one-size-fits-all design. - Features - 3RD GENERATION - UNIVERSAL ACTIVE SHUTTER 3D GLASSES - For all NEW Model 3D TV's Samsung Sony Panisonic Sharp and more. - I-R - USB Charging with Cable - For all NEW Model 3D TV's - The Widest Compatibility - Future proof glasses - With Improved Technology, These give off a better quality picture Than the leading brands own Glasses - Minimal Light Flicker - Improved 3D capability - Solid Robust Design - Light Weight - Package Contents - 1x 3D glasses - 1x Carrying pouch - 1x Cleaning cloth - 1x USB charging cable - 1x User manual - Specifications - 3D Glasses Type Active Shutter Glasses - Synchronous IR - Display Compatibility 3D HDTV, Blu-Ray Players - Frequency 120Hz - Response Time 2.0ms - Contrast 1000 - Transmission 37-41 - Battery Type 3.7V100mAh chargeable lithium-ion - Continuously Working Time About 50 hours - Charge Time About 3 hours - Dimension 170 x 40 x165 mm - Net Weight 55g - Environment Temperature 5 C - 35 C - Relative Humidity 20 - 80 - Atmospheric Pressure 86kPa 106kPa - .	Electronics > Video > Video Accessories > 3D Glasses	Electronics & Audiovisual > Audio Visual & Accessories	http://www.soldsmart.com.au/3D-Active-Glasses-Universal-For-All-Co8564	http://www.soldsmart.com.au/files/004ELE3DGLSIR1P/004ELE3DGLSIR1P_gshop_img.jpg	new	in stock	52.95 AUD	AU:::0 AUD	Soldsmart	004ELE3DGLSIR1P
004ELE3DGLSIR2P	3D Active Glasses (Universal) for All Top 3D TV with IR Technology (2 Pairs)	3D Active Glasses Universal IR - Bring your TV to life with these stunning 3D active glasses - Compatible with new model 3d TVs. - Universal 3d glasses 3rd gen . - Watch your favorite movies and Sport in 3D with these rechargeable 3D glasses, communicate wirelessly with your 3D TV, serving up a vivid, immersive 3D viewing experience at home. This single pair of glasses features a built-in rechargeable battery and offers a one-size-fits-all design. - Features - 3RD GENERATION - UNIVERSAL ACTIVE SHUTTER 3D GLASSES - For all NEW Model 3D TV's Samsung Sony Panisonic Sharp and more. - I-R - USB Charging with Cable - For all NEW Model 3D TV's - The Widest Compatibility - Future proof glasses - With Improved Technology, These give off a better quality picture Than the leading brands own Glasses - Minimal Light Flicker - Improved 3D capability - Solid Robust Design - Light Weight - Package Contents - 1x 3D glasses - 1x Carrying pouch - 1x Cleaning cloth - 1x USB charging cable - 1x User manual - Specifications - 3D Glasses Type Active Shutter Glasses - Synchronous IR - Display Compatibility 3D HDTV, Blu-Ray Players - Frequency 120Hz - Response Time 2.0ms - Contrast 1000 - Transmission 37-41 - Battery Type 3.7V100mAh chargeable lithium-ion - Continuously Working Time About 50 hours - Charge Time About 3 hours - Dimension 170 x 40 x165 mm - Net Weight 55g - Environment Temperature 5 C - 35 C - Relative Humidity 20 - 80 - Atmospheric Pressure 86kPa 106kPa - .	Electronics > Video > Video Accessories > 3D Glasses	Electronics & Audiovisual > Audio Visual & Accessories	http://www.soldsmart.com.au/3D-Active-Glasses-Universal-For-All-To6012	http://www.soldsmart.com.au/files/004ELE3DGLSIR2P/004ELE3DGLSIR2P_gshop_img.jpg	new	in stock	89.95 AUD	AU:::0 AUD	Soldsmart	004ELE3DGLSIR2P
004ELE3DGLSIR4P1	4 Pairs Of Universal 3D Active Glasses With IR Technology	4 PAIRS OF UNIVERSAL 3D ACTIVE GLASSES WITH IR TECHNOLOGY - Bring your TV to life with these stunning 3D active glasses - Compatible with new model 3D TVs. - Universal 3D Glasses 3rd Gen . - These rechargeable 3D glasses are perfect for watching 3D movies or your favourite 3D sports broadcasts, communicate wirelessly with your 3D TV, serving up a vivid, immersive 3D viewing experience at home. - Features - 3rd Generation - Universal Active Shutter 3D Glasses - I-R - USB Charging with Cable - Compatible with most major brands 2012 models such as Sony, Sharp, Panasonic and Samsung - The Widest Compatibility - Future proof glasses - With Improved Technology - Minimal Light Flicker - Improved 3D capability - Solid Robust Design - Light Weight - 4 Packs Each Containing - 1x 3D glasses - 1x Carrying pouch - 1x Cleaning cloth - 1x USB charging cable - 1x User manual - Specifications - 3D Glasses Type Active Shutter Glasses - Synchronous IR - Display Compatibility 3D HDTV, Blu-Ray Players - Frequency 120Hz - Response Time 2.0ms - Contrast 1000 - Transmission 37-41 - Battery Type 3.7V100mAh chargeable lithium-ion - Continuously Working Time About 50 hours - Charge Time About 3 hours - Dimension 170 x 40 x165 mm - Net Weight 55g - Environment Temperature 5 C - 35 C - Relative Humidity 20 - 80 - Atmospheric Pressure 86kPa 106kPa - .	Electronics > Video > Video Accessories > 3D Glasses	Electronics & Audiovisual > Audio Visual & Accessories	http://www.soldsmart.com.au/4-Pairs-Of-Universal-3D-Active-Glasses-W6723	http://www.soldsmart.com.au/files/004ELE3DGLSIR4P1/004ELE3DGLSIR4P1_gshop_img.jpg	new	in stock	169.95 AUD	AU:::0 AUD	Soldsmart	004ELE3DGLSIR4P1
004ELE3DIVG15BTGLAS	Button Battery Bluetooth 3D Active Glasses (IVG15-BT)	Button Battery Bluetooth 3D Active Glasses IVG15-BT - Features - Support newest Bluetooth 3D TVs of SamsungPanasonic, and Epson RF Projectors - Bluetooth communication method, work without emitter - Auto power off function, energy efficiency - Button Battery supports 100 hours continuously working time - High transmission lenses with brighter 3D video image - High-tech light-speed LCD shutter technology - High quality stereoscopic 3D solution - Detachable Arms, light design, 27g only - Specifications - Model No. G15-BT - 3D Glasses type Active shutter - Synchronous Bluetooth - Display compatibility Bluetooth TVsprojectors - Frequency 96-120HZ - Response time 2.0 ms - Contrast 7501 - Transmission 37 - Battery Type CR2025 Button Battery - Contentiously working time 100 hours - Dimension 145 40 147 mm - Net Weight 27g - Operating temperature 0C - 40C - Relative Humidity 20 - 80 - Atmospheric pressure 86 kPa - 106 kPa - Color Black - Accessories - Button Battery x2 - Storage bag x1 - Cloth x1 - User manual x1 - .	Electronics > Video > Video Accessories > 3D Glasses	Electronics & Audiovisual > Audio Visual & Accessories	http://www.soldsmart.com.au/Button-Battery-Bluetooth-3D-Active-Glass3202	http://www.soldsmart.com.au/files/004ELE3DIVG15BTGLAS/004ELE3DIVG15BTGLAS_gshop_img.jpg	new	in stock	33.95 AUD	AU:::0 AUD	Soldsmart	004ELE3DIVG15BTGLAS
