SKU	ManufacturerPartNum	OnMarket
004MOBVMXPULWATCHRTW	MOBVMXPULWATCHRTW	1
004MOBVMXPULWATCHSB	MOBVMXPULWATCHS-B	1
004MOBVMXPULWATCHSTW	MOBVMXPULWATCHSTW	1
004MOBVMXPULWATCHUB	MOBVMXPULWATCHU-B	1
004MOBVMXPULWATCHUTW	MOBVMXPULWATCHUTW	1
004MOBVMXQIRECIP5	MOBVMXQIRECIP5	1
004NACBICTHDMIV15MB	N-ACBICTHDMIV15M_B	1
004NBKASUT100H100TA	NBKASUT100H100TA	1
004NBKASUX551MASC298	NBKASUX551MASC298H	0
004NBKHP15R040TUJ6M0	NBKHP15R040TUJ6M03PA_B	1
004NBKHPP005TUJ2B88P	NBKHPP005TUJ2B88PA	1
004NBKHPP055TXJ3Z06P	NBKHPP055TXJ3Z06PA	0
004SPKHYDMAXISNDBKB1	SPKHYDMAXISNDBK-B16G	1
004SPKHYDMAXISNDBUB1	SPKHYDMAXISNDBU-B16G	1
004SPKHYDMAXISNDRDB1	SPKHYDMAXISNDRD-B16G	1
004SPKHYDMAXISNDSLB1	SPKHYDMAXISNDSL-B16G	1
