Campaign	Ad Group	Keyword	Keyword Type	Max CPC	Keyword Status
NEW_SKU_CAMPAIGN	CS6224RK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CS6224RK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CS6224RK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CS6224RK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CS6224RK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CS6224RK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CT8018	180cm 450 Tip Deluxe Xmas Christmas Tree	Broad	0.2	Active
NEW_SKU_CAMPAIGN	CT8018		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CT8018		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CT8018		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CT8018		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CT8018		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CT8018		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CT8018		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CT8018		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CV0102RD	Pro 5.5hp Steel Frame Concrete Vibrator Tool	Broad	0.2	Active
NEW_SKU_CAMPAIGN	CV0102RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CV0102RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CV0102RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CV0102RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CV0102RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CV0102RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CV0102RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CV0102RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CZ7989	121cm Foldable Portable 8 Player Poker Table	Broad	0.2	Active
NEW_SKU_CAMPAIGN	CZ7989		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CZ7989		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CZ7989		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CZ7989		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CZ7989		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CZ7989		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CZ7989		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CZ7989		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CZ8008RD	Red 43cm Wrought Iron Bird Cage & Hanging Hook	Broad	0.2	Active
NEW_SKU_CAMPAIGN	CZ8008RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CZ8008RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CZ8008RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CZ8008RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CZ8008RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CZ8008RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CZ8008RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	CZ8008RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DA8359	Bingo Game Set With 75 Balls & Cards & Tokens	Broad	0.2	Active
NEW_SKU_CAMPAIGN	DA8359		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DA8359		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DA8359		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DA8359		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DA8359		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DA8359		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DA8359		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DA8359		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DB5897RT	8 Inch Powerful 80W 12V Car Sub Woofer Amplifier	Broad	0.2	Active
NEW_SKU_CAMPAIGN	DB5897RT		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DB5897RT		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DB5897RT		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DB5897RT		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DB5897RT		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DB5897RT		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DB5897RT		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DB5897RT		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1203	61cm Kids 4 Drawer Jungle Cartoon Cabinet	Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1203		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1203		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1203		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1203		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1203		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1203		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1203		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1203		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1303	61cm Kids 4 Drawer Peace Love Stars Cabinet	Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1303		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1303		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1303		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1303		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1303		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1303		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1303		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1303		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1550PK	60cm Kids Cartoon Table & Two Chairs Set	Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1550PK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1550PK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1550PK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1550PK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1550PK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1550PK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1550PK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	DC1550PK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EB8677	78cm Shabby Chic Iron Frame Garden Flower Shelf Stand	Broad	0.2	Active
NEW_SKU_CAMPAIGN	EB8677		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EB8677		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EB8677		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EB8677		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EB8677		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EB8677		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EB8677		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EB8677		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8775	Black 155cm Dual Seat Steel Frame Ride on Pedal Go Kart	Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8775		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8775		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8775		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8775		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8775		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8775		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8775		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8775		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8828	50cm Boxing Punching Bag & Foam Padded Gloves	Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8828		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8828		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8828		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8828		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8828		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8828		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8828		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8828		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8828BL	50cm Boxing Punching Bag & Blue Padded Gloves	Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8828BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8828BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8828BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8828BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8828BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8828BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8828BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8828BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8912	188cm Fir Wood Folding Outdoor Barrier Fence	Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8912		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8912		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8912		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8912		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8912		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8912		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8912		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8912		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8968	ASOTV Stainless Steel Pro V Juicer & Cutters & Cup	Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8968		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8968		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8968		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8968		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8968		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8968		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8968		Broad	0.2	Active
NEW_SKU_CAMPAIGN	EC8968		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FC9046	Blue Pogo Stick Bouncing Game 160 lbs Kids & Adults	Broad	0.2	Active
NEW_SKU_CAMPAIGN	FC9046		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FC9046		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FC9046		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FC9046		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FC9046		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FC9046		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FC9046		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FC9046		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FC9046YL	Yellow Pogo Stick Bouncing Game 160 lbs Kids & Adults	Broad	0.2	Active
NEW_SKU_CAMPAIGN	FC9046YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FC9046YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FC9046YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FC9046YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FC9046YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FC9046YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FC9046YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FC9046YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FD9080	53cm Stainless Steel Cockatoo Parrot Bird Perch	Broad	0.2	Active
NEW_SKU_CAMPAIGN	FD9080		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FD9080		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FD9080		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FD9080		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FD9080		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FD9080		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FD9080		Broad	0.2	Active
NEW_SKU_CAMPAIGN	FD9080		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409	Black 113cm Kids Pedal Bike Go Kart Car	Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409BL	Blue 113cm Kids Pedal Bike Go Kart Car	Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409RD	Red 113cm Kids Pedal Bike Go Kart Car	Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GC0409RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9526	Amazing Pop Chef Food Decorator Shape Maker	Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9526		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9526		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9526		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9526		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9526		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9526		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9526		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9526		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9617BK	Black Motorcycle MP3 Audio Music Player	Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9617BK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9617BK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9617BK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9617BK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9617BK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9617BK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9617BK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9617BK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9617SL	Silver Motorcycle Bike MP3 Audio Music Player	Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9617SL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9617SL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9617SL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9617SL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9617SL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9617SL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9617SL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9617SL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9646	Adjustable Height Executive CFO Office Arm Chair	Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9646		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9646		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9646		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9646		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9646		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9646		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9646		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9646		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9673	Adjustable Height Executive Art Director Office Arm Chair	Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9673		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9673		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9673		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9673		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9673		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9673		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9673		Broad	0.2	Active
NEW_SKU_CAMPAIGN	GE9673		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215BL	Blue Heavy Duty Steel Telescopic Table Bed iPad Notebook Holder	Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215BL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215RD	Red Heavy Duty Steel Telescopic Bedside iPad Notebook Holder	Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215WT	Heavy Duty Steel Telescopic Bedside iPad Notebook Holder	Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215WT		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215WT		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215WT		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215WT		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215WT		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215WT		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215WT		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215WT		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215YL	Yellow Heavy Duty Steel Telescopic Bedside iPad Notebook Holder	Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HD3215YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HF9874	2X 74cm Extensible Pet Backyard Pooper Scoopers	Broad	0.2	Active
NEW_SKU_CAMPAIGN	HF9874		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HF9874		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HF9874		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HF9874		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HF9874		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HF9874		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HF9874		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HF9874		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HP5500RD	6.5 HP High Power Gasoline Generator Engine	Broad	0.2	Active
NEW_SKU_CAMPAIGN	HP5500RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HP5500RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HP5500RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HP5500RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HP5500RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HP5500RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HP5500RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	HP5500RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JB001CYL	Removable &amp; Portable Baby Cot Chair Rocker	Broad	0.2	Active
NEW_SKU_CAMPAIGN	JB001CYL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JB001CYL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JB001CYL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JB001CYL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JB001CYL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JB001CYL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JB001CYL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JB001CYL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JH1531	75cm Wheeled Kitchen Storage Trolley & 6 Baskets	Broad	0.2	Active
NEW_SKU_CAMPAIGN	JH1531		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JH1531		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JH1531		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JH1531		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JH1531		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JH1531		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JH1531		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JH1531		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JH1648YL	Pro Auto Rotating Self Leveling Laser Level And Tripod	Broad	0.2	Active
NEW_SKU_CAMPAIGN	JH1648YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JH1648YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JH1648YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JH1648YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JH1648YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JH1648YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JH1648YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	JH1648YL		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3175	83cm Portable Stainless Steel Charcoal Barbecue & Folding Legs	Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3175		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3175		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3175		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3175		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3175		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3175		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3175		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3175		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324	White ABS Plastic Replica Eames Rocking Chair	Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324BK	Black ABS Plastic Replica Eames Rocking Chair	Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324BK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324BK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324BK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324BK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324BK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324BK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324BK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324BK		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324RD	Red ABS Plastic Replica Eames Rocking Chair	Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ3324RD		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ6115	7 Litre 4 Pocket Bottle Holder Bicycle Rear Seat Pack	Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ6115		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ6115		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ6115		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ6115		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ6115		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ6115		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ6115		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ6115		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ7737	4L Large Pet Dog Cat Filtered Water Drinking Fountain	Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ7737		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ7737		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ7737		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ7737		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ7737		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ7737		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ7737		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ7737		Broad	0.2	Active
NEW_SKU_CAMPAIGN	LJ8521	White ABS Plastic Replica Eames Dining Arm Chair	Broad	0.2	Active
