id	title	description	google_product_category	product_type	link	image_link	condition	availability	price	shipping	brand	mpn
001CIT551BLU160X110	Retro Waves Rug Blue Charcoal 160x110cm	Retro Waves Rug Blue Charcoal 160x110cm	Home & Garden > Decor > Rugs	Rugs > ~ 160cm x 110cm	http://www.soldsmart.com.au/Retro-Waves-Rug-Blue-Charcoal-160x110cm&cam=51	http://www.soldsmart.com.au/files/001CIT551BLU160X110/001CIT551BLU160X110_gshop_img.jpg	new	in stock	69.95 AUD	AU:::14.95 AUD	Soldsmart	001CIT551BLU160X110
001CIT551BLU220X150	Retro Waves Rug Blue Charcoal 220x150cm	Retro Waves Rug Blue Charcoal 220x150cm	Home & Garden > Decor > Rugs	Rugs > ~ 220cm x 150cm	http://www.soldsmart.com.au/Retro-Waves-Rug-Blue-Charcoal-220x150cm&cam=51	http://www.soldsmart.com.au/files/001CIT551BLU220X150/001CIT551BLU220X150_gshop_img.jpg	new	in stock	134.95 AUD	AU:::19.95 AUD	Soldsmart	001CIT551BLU220X150
001CIT551BLU280X190	Retro Waves Rug Blue Charcoal 280x190cm	Retro Waves Rug Blue Charcoal 280x190cm	Home & Garden > Decor > Rugs	Rugs > ~ 280cm x 190cm	http://www.soldsmart.com.au/Retro-Waves-Rug-Blue-Charcoal-280x190cm&cam=51	http://www.soldsmart.com.au/files/001CIT551BLU280X190/001CIT551BLU280X190_gshop_img.jpg	new	in stock	224.95 AUD	AU:::24.95 AUD	Soldsmart	001CIT551BLU280X190
001CIT552CHA160X110	Plain Stripe Rug Charcoal 160x110cm	Plain Stripe Rug Charcoal 160x110cm	Home & Garden > Decor > Rugs	Rugs > ~ 160cm x 110cm	http://www.soldsmart.com.au/Plain-Stripe-Rug-Charcoal-160x110cm&cam=51	http://www.soldsmart.com.au/files/001CIT552CHA160X110/001CIT552CHA160X110_gshop_img.jpg	new	in stock	69.95 AUD	AU:::14.95 AUD	Soldsmart	001CIT552CHA160X110
001CIT552CHA220X150	Plain Stripe Rug Charcoal 220x150cm	Plain Stripe Rug Charcoal 220x150cm	Home & Garden > Decor > Rugs	Rugs > ~ 220cm x 150cm	http://www.soldsmart.com.au/Plain-Stripe-Rug-Charcoal-220x150cm&cam=51	http://www.soldsmart.com.au/files/001CIT552CHA220X150/001CIT552CHA220X150_gshop_img.jpg	new	in stock	134.95 AUD	AU:::19.95 AUD	Soldsmart	001CIT552CHA220X150
001CIT553BLU160X110	Modern Lines Rug Blue 160x110cm	Modern Lines Rug Blue 160x110cm	Home & Garden > Decor > Rugs	Rugs > ~ 160cm x 110cm	http://www.soldsmart.com.au/Modern-Lines-Rug-Blue-160x110cm&cam=51	http://www.soldsmart.com.au/files/001CIT553BLU160X110/001CIT553BLU160X110_gshop_img.jpg	new	in stock	69.95 AUD	AU:::14.95 AUD	Soldsmart	001CIT553BLU160X110
001CIT553BLU220X150	Modern Lines Rug Blue 220x150cm	Modern Lines Rug Blue 220x150cm	Home & Garden > Decor > Rugs	Rugs > ~ 220cm x 150cm	http://www.soldsmart.com.au/Modern-Lines-Rug-Blue-220x150cm&cam=51	http://www.soldsmart.com.au/files/001CIT553BLU220X150/001CIT553BLU220X150_gshop_img.jpg	new	in stock	134.95 AUD	AU:::19.95 AUD	Soldsmart	001CIT553BLU220X150
001CIT553RED160X110	Modern Lines Rug Black Red 160x110cm	Modern Lines Rug Black Red 160x110cm	Home & Garden > Decor > Rugs	Rugs > ~ 160cm x 110cm	http://www.soldsmart.com.au/Modern-Lines-Rug-Black-Red-160x110cm&cam=51	http://www.soldsmart.com.au/files/001CIT553RED160X110/001CIT553RED160X110_gshop_img.jpg	new	in stock	69.95 AUD	AU:::14.95 AUD	Soldsmart	001CIT553RED160X110
001CIT553RED220X150	Modern Lines Rug Black Red 220x150cm	Modern Lines Rug Black Red 220x150cm	Home & Garden > Decor > Rugs	Rugs > ~ 220cm x 150cm	http://www.soldsmart.com.au/Modern-Lines-Rug-Black-Red-220x150cm&cam=51	http://www.soldsmart.com.au/files/001CIT553RED220X150/001CIT553RED220X150_gshop_img.jpg	new	in stock	134.95 AUD	AU:::19.95 AUD	Soldsmart	001CIT553RED220X150
001CIT553RED280X190	Modern Lines Rug Black Red 280x190cm	Modern Lines Rug Black Red 280x190cm	Home & Garden > Decor > Rugs	Rugs > ~ 280cm x 190cm	http://www.soldsmart.com.au/Modern-Lines-Rug-Black-Red-280x190cm&cam=51	http://www.soldsmart.com.au/files/001CIT553RED280X190/001CIT553RED280X190_gshop_img.jpg	new	in stock	224.95 AUD	AU:::24.95 AUD	Soldsmart	001CIT553RED280X190
001CIT554BLU160X110	Stylish Stripe Rug Charcoal Blue 160x110cm	Stylish Stripe Rug Charcoal Blue 160x110cm	Home & Garden > Decor > Rugs	Rugs > ~ 160cm x 110cm	http://www.soldsmart.com.au/Stylish-Stripe-Rug-Charcoal-Blue-160x110cm&cam=51	http://www.soldsmart.com.au/files/001CIT554BLU160X110/001CIT554BLU160X110_gshop_img.jpg	new	in stock	69.95 AUD	AU:::14.95 AUD	Soldsmart	001CIT554BLU160X110
001CIT554BLU220X150	Stylish Stripe Rug Charcoal Blue 220x150cm	Stylish Stripe Rug Charcoal Blue 220x150cm	Home & Garden > Decor > Rugs	Rugs > Modern	http://www.soldsmart.com.au/Stylish-Stripe-Rug-Charcoal-Blue-220x150cm&cam=51	http://www.soldsmart.com.au/files/001CIT554BLU220X150/001CIT554BLU220X150_gshop_img.jpg	new	in stock	134.95 AUD	AU:::19.95 AUD	Soldsmart	001CIT554BLU220X150
001CIT554BLU280X190	Stylish Stripe Rug Charcoal Blue 280x190cm	Stylish Stripe Rug Charcoal Blue 280x190cm	Home & Garden > Decor > Rugs	Rugs > ~ 280cm x 190cm	http://www.soldsmart.com.au/Stylish-Stripe-Rug-Charcoal-Blue-280x190cm&cam=51	http://www.soldsmart.com.au/files/001CIT554BLU280X190/001CIT554BLU280X190_gshop_img.jpg	new	in stock	224.95 AUD	AU:::24.95 AUD	Soldsmart	001CIT554BLU280X190
001CIT554BRO160X110	Stylish Stripe Rug Brown Beige 160x110cm	Stylish Stripe Rug Brown Beige 160x110cm	Home & Garden > Decor > Rugs	Rugs > ~ 160cm x 110cm	http://www.soldsmart.com.au/Stylish-Stripe-Rug-Brown-Beige-160x110cm&cam=51	http://www.soldsmart.com.au/files/001CIT554BRO160X110/001CIT554BRO160X110_gshop_img.jpg	new	in stock	69.95 AUD	AU:::14.95 AUD	Soldsmart	001CIT554BRO160X110
001CIT554BRO220X150	Stylish Stripe Rug Brown Beige 220x150cm	Stylish Stripe Rug Brown Beige 220x150cm	Home & Garden > Decor > Rugs	Rugs > ~ 220cm x 150cm	http://www.soldsmart.com.au/Stylish-Stripe-Rug-Brown-Beige-220x150cm&cam=51	http://www.soldsmart.com.au/files/001CIT554BRO220X150/001CIT554BRO220X150_gshop_img.jpg	new	in stock	134.95 AUD	AU:::19.95 AUD	Soldsmart	001CIT554BRO220X150
001CIT554BRO280X190	Stylish Stripe Rug Brown Beige 280x190cm	Stylish Stripe Rug Brown Beige 280x190cm	Home & Garden > Decor > Rugs	Rugs > ~ 280cm x 190cm	http://www.soldsmart.com.au/Stylish-Stripe-Rug-Brown-Beige-280x190cm&cam=51	http://www.soldsmart.com.au/files/001CIT554BRO280X190/001CIT554BRO280X190_gshop_img.jpg	new	in stock	224.95 AUD	AU:::24.95 AUD	Soldsmart	001CIT554BRO280X190
001CIT554BRO320X230	Stylish Stripe Rug Brown Beige 320x230cm	Stylish Stripe Rug Brown Beige 320x230cm	Home & Garden > Decor > Rugs	Rugs > ~ 320cm x 230cm	http://www.soldsmart.com.au/Stylish-Stripe-Rug-Brown-Beige-320x230cm&cam=51	http://www.soldsmart.com.au/files/001CIT554BRO320X230/001CIT554BRO320X230_gshop_img.jpg	new	in stock	314.95 AUD	AU:::29.95 AUD	Soldsmart	001CIT554BRO320X230
001CIT554GRE160X110	Stylish Stripe Rug Brown Green 160x110cm	Stylish Stripe Rug Brown Green 160x110cm	Home & Garden > Decor > Rugs	Rugs > ~ 160cm x 110cm	http://www.soldsmart.com.au/Stylish-Stripe-Rug-Brown-Green-160x110cm&cam=51	http://www.soldsmart.com.au/files/001CIT554GRE160X110/001CIT554GRE160X110_gshop_img.jpg	new	in stock	69.95 AUD	AU:::14.95 AUD	Soldsmart	001CIT554GRE160X110
001CIT554GRE220X150	Stylish Stripe Rug Brown Green 220x150cm	Stylish Stripe Rug Brown Green 220x150cm	Home & Garden > Decor > Rugs	Rugs > ~ 220cm x 150cm	http://www.soldsmart.com.au/Stylish-Stripe-Rug-Brown-Green-220x150cm&cam=51	http://www.soldsmart.com.au/files/001CIT554GRE220X150/001CIT554GRE220X150_gshop_img.jpg	new	in stock	134.95 AUD	AU:::19.95 AUD	Soldsmart	001CIT554GRE220X150
001CIT554GRE280X190	Stylish Stripe Rug Brown Green 280x190cm	Stylish Stripe Rug Brown Green 280x190cm	Home & Garden > Decor > Rugs	Rugs > ~ 280cm x 190cm	http://www.soldsmart.com.au/Stylish-Stripe-Rug-Brown-Green-280x190cm&cam=51	http://www.soldsmart.com.au/files/001CIT554GRE280X190/001CIT554GRE280X190_gshop_img.jpg	new	in stock	224.95 AUD	AU:::24.95 AUD	Soldsmart	001CIT554GRE280X190
001CIT554GRE320X230	Stylish Stripe Rug Brown Green 320x230cm	Stylish Stripe Rug Brown Green 320x230cm	Home & Garden > Decor > Rugs	Rugs > ~ 320cm x 230cm	http://www.soldsmart.com.au/Stylish-Stripe-Rug-Brown-Green-320x230cm&cam=51	http://www.soldsmart.com.au/files/001CIT554GRE320X230/001CIT554GRE320X230_gshop_img.jpg	new	in stock	314.95 AUD	AU:::29.95 AUD	Soldsmart	001CIT554GRE320X230
001CIT555BER220X150	Modern Purple Pink Black Bands Rug 220x150cm	Modern Purple Pink Black Bands Rug 220x150cm	Home & Garden > Decor > Rugs	Rugs > ~ 220cm x 150cm	http://www.soldsmart.com.au/Modern-Purple-Pink-Black-Bands-Rug-220x150cm&cam=51	http://www.soldsmart.com.au/files/001CIT555BER220X150/001CIT555BER220X150_gshop_img.jpg	new	in stock	134.95 AUD	AU:::19.95 AUD	Soldsmart	001CIT555BER220X150
001CIT555BLU220X150	Modern Blue Bands Rug 220x150cm	Modern Blue Bands Rug 220x150cm	Home & Garden > Decor > Rugs	Rugs > ~ 220cm x 150cm	http://www.soldsmart.com.au/Modern-Blue-Bands-Rug-220x150cm&cam=51	http://www.soldsmart.com.au/files/001CIT555BLU220X150/001CIT555BLU220X150_gshop_img.jpg	new	in stock	134.95 AUD	AU:::19.95 AUD	Soldsmart	001CIT555BLU220X150
001CIT556RED220X150	Brush Strokes Rug Black Red 220x150cm	Brush Strokes Rug Black Red 220x150cm	Home & Garden > Decor > Rugs	Rugs > ~ 220cm x 150cm	http://www.soldsmart.com.au/Brush-Strokes-Rug-Black-Red-220x150cm&cam=51	http://www.soldsmart.com.au/files/001CIT556RED220X150/001CIT556RED220X150_gshop_img.jpg	new	in stock	134.95 AUD	AU:::19.95 AUD	Soldsmart	001CIT556RED220X150
001CIT556RED280X190	Brush Strokes Rug Black Red 280x190cm	Brush Strokes Rug Black Red 280x190cm	Home & Garden > Decor > Rugs	Rugs > ~ 280cm x 190cm	http://www.soldsmart.com.au/Brush-Strokes-Rug-Black-Red-280x190cm&cam=51	http://www.soldsmart.com.au/files/001CIT556RED280X190/001CIT556RED280X190_gshop_img.jpg	new	in stock	224.95 AUD	AU:::24.95 AUD	Soldsmart	001CIT556RED280X190
001CIT556RED320X230	Brush Strokes Rug Black Red 320x230cm	Brush Strokes Rug Black Red 320x230cm	Home & Garden > Decor > Rugs	Rugs > ~ 320cm x 230cm	http://www.soldsmart.com.au/Brush-Strokes-Rug-Black-Red-320x230cm&cam=51	http://www.soldsmart.com.au/files/001CIT556RED320X230/001CIT556RED320X230_gshop_img.jpg	new	in stock	314.95 AUD	AU:::29.95 AUD	Soldsmart	001CIT556RED320X230
001CIT557BLA160X110	Ribbon Pattern Rug Black 160x110cm	Ribbon Pattern Rug Black 160x110cm	Home & Garden > Decor > Rugs	Rugs > ~ 160cm x 110cm	http://www.soldsmart.com.au/Ribbon-Pattern-Rug-Black-160x110cm&cam=51	http://www.soldsmart.com.au/files/001CIT557BLA160X110/001CIT557BLA160X110_gshop_img.jpg	new	in stock	69.95 AUD	AU:::14.95 AUD	Soldsmart	001CIT557BLA160X110
001CIT557BLA220X150	Ribbon Pattern Rug Black 220x150cm	Ribbon Pattern Rug Black 220x150cm	Home & Garden > Decor > Rugs	Rugs > ~ 220cm x 150cm	http://www.soldsmart.com.au/Ribbon-Pattern-Rug-Black-220x150cm&cam=51	http://www.soldsmart.com.au/files/001CIT557BLA220X150/001CIT557BLA220X150_gshop_img.jpg	new	in stock	134.95 AUD	AU:::19.95 AUD	Soldsmart	001CIT557BLA220X150
001CIT557BLA280X190	Ribbon Pattern Rug Black 280x190cm	Ribbon Pattern Rug Black 280x190cm	Home & Garden > Decor > Rugs	Rugs > ~ 280cm x 190cm	http://www.soldsmart.com.au/Ribbon-Pattern-Rug-Black-280x190cm&cam=51	http://www.soldsmart.com.au/files/001CIT557BLA280X190/001CIT557BLA280X190_gshop_img.jpg	new	in stock	224.95 AUD	AU:::24.95 AUD	Soldsmart	001CIT557BLA280X190
001CIT557BLA320X230	Ribbon Pattern Rug Black 320x230cm	Ribbon Pattern Rug Black 320x230cm	Home & Garden > Decor > Rugs	Rugs > ~ 320cm x 230cm	http://www.soldsmart.com.au/Ribbon-Pattern-Rug-Black-320x230cm&cam=51	http://www.soldsmart.com.au/files/001CIT557BLA320X230/001CIT557BLA320X230_gshop_img.jpg	new	in stock	314.95 AUD	AU:::29.95 AUD	Soldsmart	001CIT557BLA320X230
001CIT557CHA220X150	Ribbon Pattern Rug Charcoal 220x150cm	Ribbon Pattern Rug Charcoal 220x150cm	Home & Garden > Decor > Rugs	Rugs > ~ 220cm x 150cm	http://www.soldsmart.com.au/Ribbon-Pattern-Rug-Charcoal-220x150cm&cam=51	http://www.soldsmart.com.au/files/001CIT557CHA220X150/001CIT557CHA220X150_gshop_img.jpg	new	in stock	134.95 AUD	AU:::19.95 AUD	Soldsmart	001CIT557CHA220X150
001CIT557CHA280X190	Ribbon Pattern Rug Charcoal 280x190cm	Ribbon Pattern Rug Charcoal 280x190cm	Home & Garden > Decor > Rugs	Rugs > ~ 280cm x 190cm	http://www.soldsmart.com.au/Ribbon-Pattern-Rug-Charcoal-280x190cm&cam=51	http://www.soldsmart.com.au/files/001CIT557CHA280X190/001CIT557CHA280X190_gshop_img.jpg	new	in stock	224.95 AUD	AU:::24.95 AUD	Soldsmart	001CIT557CHA280X190
001CIT558CHA160X110	Agapanthus Bud Print Rug Charcoal 160x110cm	Agapanthus Bud Print Rug Charcoal 160x110cm	Home & Garden > Decor > Rugs	Rugs > ~ 160cm x 110cm	http://www.soldsmart.com.au/Agapanthus-Bud-Print-Rug-Charcoal-160x110cm&cam=51	http://www.soldsmart.com.au/files/001CIT558CHA160X110/001CIT558CHA160X110_gshop_img.jpg	new	in stock	69.95 AUD	AU:::14.95 AUD	Soldsmart	001CIT558CHA160X110
001CIT558CHA220X150	Agapanthus Bud Print Rug Charcoal 220x150cm	Agapanthus Bud Print Rug Charcoal 220x150cm	Home & Garden > Decor > Rugs	Rugs > ~ 220cm x 150cm	http://www.soldsmart.com.au/Agapanthus-Bud-Print-Rug-Charcoal-220x150cm&cam=51	http://www.soldsmart.com.au/files/001CIT558CHA220X150/001CIT558CHA220X150_gshop_img.jpg	new	in stock	134.95 AUD	AU:::19.95 AUD	Soldsmart	001CIT558CHA220X150
001CIT558RED220X150	Agapanthus Bud Print Rug Red Black 220x150cm	Agapanthus Bud Print Rug Red Black 220x150cm	Home & Garden > Decor > Rugs	Rugs > ~ 220cm x 150cm	http://www.soldsmart.com.au/Agapanthus-Bud-Print-Rug-Red-Black-220x150cm&cam=51	http://www.soldsmart.com.au/files/001CIT558RED220X150/001CIT558RED220X150_gshop_img.jpg	new	in stock	134.95 AUD	AU:::19.95 AUD	Soldsmart	001CIT558RED220X150
001CIT558RED280X190	Agapanthus Bud Print Rug Red Black 280x190cm	Agapanthus Bud Print Rug Red Black 280x190cm	Home & Garden > Decor > Rugs	Rugs > ~ 280cm x 190cm	http://www.soldsmart.com.au/Agapanthus-Bud-Print-Rug-Red-Black-280x190cm&cam=51	http://www.soldsmart.com.au/files/001CIT558RED280X190/001CIT558RED280X190_gshop_img.jpg	new	in stock	224.95 AUD	AU:::24.95 AUD	Soldsmart	001CIT558RED280X190
001CIT558RED320X230	Agapanthus Bud Print Rug Red Black 320x230cm	Agapanthus Bud Print Rug Red Black 320x230cm	Home & Garden > Decor > Rugs	Rugs > Modern	http://www.soldsmart.com.au/Agapanthus-Bud-Print-Rug-Red-Black-320x230cm&cam=51	http://www.soldsmart.com.au/files/001CIT558RED320X230/001CIT558RED320X230_gshop_img.jpg	new	in stock	314.95 AUD	AU:::29.95 AUD	Soldsmart	001CIT558RED320X230
001CORALBEIGE165X115	Hand Knotted Wool Coral Shag Rug Beige 165x115cm	Hand Knotted Wool Coral Shag Rug Beige 165x115cm	Home & Garden > Decor > Rugs	Rugs > Modern	http://www.soldsmart.com.au/Hand-Knotted-Wool-Coral-Shag-Rug-Beige-165x115cm&cam=51	http://www.soldsmart.com.au/files/001CORALBEIGE165X115/001CORALBEIGE165X115_gshop_img.jpg	new	in stock	294.95 AUD	AU:::14.95 AUD	Soldsmart	001CORALBEIGE165X115
001COS2290IVBLA170X1	Soft Dense Ivory, Black Rings Rug 170x120cm	Soft Dense Ivory, Black Rings Rug 170x120cm	Home & Garden > Decor > Rugs	Rugs > ~ 170cm x 120cm	http://www.soldsmart.com.au/Soft-Dense-Ivory-Black-Rings-Rug-170x120cm&cam=51	http://www.soldsmart.com.au/files/001COS2290IVBLA170X1/001COS2290IVBLA170X1_gshop_img.jpg	new	in stock	74.95 AUD	AU:::19.95 AUD	Soldsmart	001COS2290IVBLA170X1
001COS2290IVORY150X8	Soft Dense Ivory, Beige, Brown Rings Rug 150x80cm	Soft Dense Ivory, Beige, Brown Rings Rug 150x80cm	Home & Garden > Decor > Rugs	Rugs > ~ 150cm x 80cm	http://www.soldsmart.com.au/Soft-Dense-Ivory-Beige-Brown-Rings-Rug-150x80cm&cam=51	http://www.soldsmart.com.au/files/001COS2290IVORY150X8/001COS2290IVORY150X8_gshop_img.jpg	new	in stock	64.95 AUD	AU:::12.95 AUD	Soldsmart	001COS2290IVORY150X8
001COS2290IVORY230X1	Soft Dense Ivory, Beige, Brown Rings Rug 230x160cm	Soft Dense Ivory, Beige, Brown Rings Rug 230x160cm	Home & Garden > Decor > Rugs	Rugs > ~ 230cm x 160cm	http://www.soldsmart.com.au/Soft-Dense-Ivory-Beige-Brown-Rings-Rug-230x160cm&cam=51	http://www.soldsmart.com.au/files/001COS2290IVORY230X1/001COS2290IVORY230X1_gshop_img.jpg	new	in stock	144.95 AUD	AU:::24.95 AUD	Soldsmart	001COS2290IVORY230X1
001COS2290IVORY290X2	Soft Dense Ivory, Beige, Brown Rings Rug 290x200cm	Soft Dense Ivory, Beige, Brown Rings Rug 290x200cm	Home & Garden > Decor > Rugs	Rugs > ~ 290cm x 200cm	http://www.soldsmart.com.au/Soft-Dense-Ivory-Beige-Brown-Rings-Rug-290x200cm&cam=51	http://www.soldsmart.com.au/files/001COS2290IVORY290X2/001COS2290IVORY290X2_gshop_img.jpg	new	in stock	224.95 AUD	AU:::29.95 AUD	Soldsmart	001COS2290IVORY290X2
001COS2290IVORY330X2	Soft Dense Ivory, Beige, Brown Rings Rug 330x240cm	Soft Dense Ivory, Beige, Brown Rings Rug 330x240cm	Home & Garden > Decor > Rugs	Rugs > ~ 330cm x 240cm	http://www.soldsmart.com.au/Soft-Dense-Ivory-Beige-Brown-Rings-Rug-330x240cm&cam=51	http://www.soldsmart.com.au/files/001COS2290IVORY330X2/001COS2290IVORY330X2_gshop_img.jpg	new	in stock	344.95 AUD	AU:::43.86 AUD	Soldsmart	001COS2290IVORY330X2
001COS2628IB150X80	Modern Waves Shag Rug beige, Brown, Taupe 150x80cm	Modern Waves Shag Rug beige, Brown, Taupe 150x80cm	Home & Garden > Decor > Rugs	Rugs > ~ 150cm x 80cm	http://www.soldsmart.com.au/Modern-Waves-Shag-Rug-beige-Brown-Taupe-150x80cm&cam=51	http://www.soldsmart.com.au/files/001COS2628IB150X80/001COS2628IB150X80_gshop_img.jpg	new	in stock	64.95 AUD	AU:::12.95 AUD	Soldsmart	001COS2628IB150X80
001COS2628IB230X160	Modern Waves Shag Rug beige, Brown, Taupe 230x160cm	Modern Waves Shag Rug beige, Brown, Taupe 230x160cm	Home & Garden > Decor > Rugs	Rugs > ~ 230cm x 160cm	http://www.soldsmart.com.au/Modern-Waves-Shag-Rug-beige-Brown-Taupe-230x160cm&cam=51	http://www.soldsmart.com.au/files/001COS2628IB230X160/001COS2628IB230X160_gshop_img.jpg	new	in stock	144.95 AUD	AU:::24.95 AUD	Soldsmart	001COS2628IB230X160
001COS2637BEIGE150X8	Soft Dense Retro Cream, Beige, Brown Shag Rug 150x80cm	Soft Dense Retro Cream, Beige, Brown Shag Rug 150x80cm	Home & Garden > Decor > Rugs	Rugs > ~ 150cm x 80cm	http://www.soldsmart.com.au/Soft-Dense-Retro-Cream-Beige-Brown-Shag-Rug-150x80&cam=51	http://www.soldsmart.com.au/files/001COS2637BEIGE150X8/001COS2637BEIGE150X8_gshop_img.jpg	new	in stock	64.95 AUD	AU:::12.95 AUD	Soldsmart	001COS2637BEIGE150X8
001COS2637BEIGE230X1	Soft Dense Retro Cream, Beige, Brown Shag Rug 230x160cm	Soft Dense Retro Cream, Beige, Brown Shag Rug 230x160cm	Home & Garden > Decor > Rugs	Rugs > ~ 230cm x 160cm	http://www.soldsmart.com.au/Soft-Dense-Retro-Cream-Beige-Brown-Shag-Rug-230x16&cam=51	http://www.soldsmart.com.au/files/001COS2637BEIGE230X1/001COS2637BEIGE230X1_gshop_img.jpg	new	in stock	144.95 AUD	AU:::24.95 AUD	Soldsmart	001COS2637BEIGE230X1
001COS3496IB150X80	Soft Dense Beige, Brown Cream Swirl Design Rug 150x80cm	Soft Dense Beige, Brown Cream Swirl Design Rug 150x80cm	Home & Garden > Decor > Rugs	Rugs > ~ 150cm x 80cm	http://www.soldsmart.com.au/Soft-Dense-Beige-Brown-Cream-Swirl-Design-Rug-150x80cm&cam=51	http://www.soldsmart.com.au/files/001COS3496IB150X80/001COS3496IB150X80_gshop_img.jpg	new	in stock	64.95 AUD	AU:::12.95 AUD	Soldsmart	001COS3496IB150X80
001COS3496IB170X120	Dense Beige, Brown Cream Swirl Design Rug 170x120cm	Dense Beige, Brown Cream Swirl Design Rug 170x120cm	Home & Garden > Decor > Rugs	Rugs > ~ 170cm x 120cm	http://www.soldsmart.com.au/Dense-Beige-Brown-Cream-Swirl-Design-Rug-170x120cm&cam=51	http://www.soldsmart.com.au/files/001COS3496IB170X120/001COS3496IB170X120_gshop_img.jpg	new	in stock	74.95 AUD	AU:::19.95 AUD	Soldsmart	001COS3496IB170X120
001COS3496IB230X160	Dense Beige, Brown Cream Swirl Design Rug 230x160cm	Dense Beige, Brown Cream Swirl Design Rug 230x160cm	Home & Garden > Decor > Rugs	Rugs > ~ 230cm x 160cm	http://www.soldsmart.com.au/Dense-Beige-Brown-Cream-Swirl-Design-Rug-230x160cm&cam=51	http://www.soldsmart.com.au/files/001COS3496IB230X160/001COS3496IB230X160_gshop_img.jpg	new	in stock	144.95 AUD	AU:::24.95 AUD	Soldsmart	001COS3496IB230X160
001COS3496IB290X200	Dense Beige, Brown Cream Swirl Design Rug 290x200cm	Dense Beige, Brown Cream Swirl Design Rug 290x200cm	Home & Garden > Decor > Rugs	Rugs > ~ 290cm x 200cm	http://www.soldsmart.com.au/Dense-Beige-Brown-Cream-Swirl-Design-Rug-290x200cm&cam=51	http://www.soldsmart.com.au/files/001COS3496IB290X200/001COS3496IB290X200_gshop_img.jpg	new	in stock	224.95 AUD	AU:::29.95 AUD	Soldsmart	001COS3496IB290X200
001COS3496IB330X240	Dense Beige, Brown Cream Swirl Design Rug 330X240cm	Dense Beige, Brown Cream Swirl Design Rug 330X240cm	Home & Garden > Decor > Rugs	Rugs > ~ 330cm x 240cm	http://www.soldsmart.com.au/Dense-Beige-Brown-Cream-Swirl-Design-Rug-330X240cm&cam=51	http://www.soldsmart.com.au/files/001COS3496IB330X240/001COS3496IB330X240_gshop_img.jpg	new	in stock	344.95 AUD	AU:::43.86 AUD	Soldsmart	001COS3496IB330X240
001COSBLACK170X120	Soft Dense Plain Black Shag Rug 170x120cm	Soft Dense Plain Black Shag Rug 170x120cm	Home & Garden > Decor > Rugs	Rugs > ~ 170cm x 120cm	http://www.soldsmart.com.au/Soft-Dense-Plain-Black-Shag-Rug-170x120cm&cam=51	http://www.soldsmart.com.au/files/001COSBLACK170X120/001COSBLACK170X120_gshop_img.jpg	new	in stock	74.95 AUD	AU:::19.95 AUD	Soldsmart	001COSBLACK170X120
001COSBLACK290X200	Soft Dense Plain Black Shag Rug 290x200cm	Soft Dense Plain Black Shag Rug 290x200cm	Home & Garden > Decor > Rugs	Rugs > ~ 290cm x 200cm	http://www.soldsmart.com.au/Soft-Dense-Plain-Black-Shag-Rug-290x200cm&cam=51	http://www.soldsmart.com.au/files/001COSBLACK290X200/001COSBLACK290X200_gshop_img.jpg	new	in stock	224.95 AUD	AU:::29.95 AUD	Soldsmart	001COSBLACK290X200
001COSBLACK330X240	Soft Dense Plain Black Shag Rug 330x240cm	Soft Dense Plain Black Shag Rug 330x240cm	Home & Garden > Decor > Rugs	Rugs > ~ 330cm x 240cm	http://www.soldsmart.com.au/Soft-Dense-Plain-Black-Shag-Rug-330x240cm&cam=51	http://www.soldsmart.com.au/files/001COSBLACK330X240/001COSBLACK330X240_gshop_img.jpg	new	in stock	344.95 AUD	AU:::43.86 AUD	Soldsmart	001COSBLACK330X240
001COSDB150X80	Soft Dense Plain Dark Beige Shag Rug 150x80cm	Soft Dense Plain Dark Beige Shag Rug 150x80cm	Home & Garden > Decor > Rugs	Rugs > ~ 150cm x 80cm	http://www.soldsmart.com.au/Soft-Dense-Plain-Dark-Beige-Shag-Rug-150x80cm&cam=51	http://www.soldsmart.com.au/files/001COSDB150X80/001COSDB150X80_gshop_img.jpg	new	in stock	64.95 AUD	AU:::12.95 AUD	Soldsmart	001COSDB150X80
001COSDB170X120	Soft Dense Plain Dark Beige Shag Rug 170x120cm	Soft Dense Plain Dark Beige Shag Rug 170x120cm	Home & Garden > Decor > Rugs	Rugs > ~ 170cm x 120cm	http://www.soldsmart.com.au/Soft-Dense-Plain-Dark-Beige-Shag-Rug-170x120cm&cam=51	http://www.soldsmart.com.au/files/001COSDB170X120/001COSDB170X120_gshop_img.jpg	new	in stock	74.95 AUD	AU:::19.95 AUD	Soldsmart	001COSDB170X120
001COSDB230X160	Soft Dense Plain Dark Beige Shag Rug 230x160cm	Soft Dense Plain Dark Beige Shag Rug 230x160cm	Home & Garden > Decor > Rugs	Rugs > ~ 230cm x 160cm	http://www.soldsmart.com.au/Soft-Dense-Plain-Dark-Beige-Shag-Rug-230x160cm&cam=51	http://www.soldsmart.com.au/files/001COSDB230X160/001COSDB230X160_gshop_img.jpg	new	in stock	144.95 AUD	AU:::24.95 AUD	Soldsmart	001COSDB230X160
