Campaign	Ad Group	AdGroup Status
NEW_SKU_CAMPAIGN	JY2116	Paused
NEW_SKU_CAMPAIGN	JY2118	Active
NEW_SKU_CAMPAIGN	JY2119	Active
NEW_SKU_CAMPAIGN	JY2120	Active
NEW_SKU_CAMPAIGN	JY2123	Active
NEW_SKU_CAMPAIGN	JY2910	Active
NEW_SKU_CAMPAIGN	KA0701	Active
NEW_SKU_CAMPAIGN	KB0418	Paused
NEW_SKU_CAMPAIGN	KB0418OR	Paused
NEW_SKU_CAMPAIGN	KB0418RD	Paused
NEW_SKU_CAMPAIGN	KB0418YL	Paused
NEW_SKU_CAMPAIGN	KB0425KB	Active
NEW_SKU_CAMPAIGN	KB0425RG	Paused
NEW_SKU_CAMPAIGN	KB1350	Active
NEW_SKU_CAMPAIGN	KH1777	Active
NEW_SKU_CAMPAIGN	KH1777BK	Paused
NEW_SKU_CAMPAIGN	KH1777BL	Paused
NEW_SKU_CAMPAIGN	KI1878	Paused
NEW_SKU_CAMPAIGN	KI1927	Paused
NEW_SKU_CAMPAIGN	KI1989	Paused
NEW_SKU_CAMPAIGN	KI2046	Paused
NEW_SKU_CAMPAIGN	KI2046GR	Paused
NEW_SKU_CAMPAIGN	KI2069	Active
NEW_SKU_CAMPAIGN	KK0130	Active
NEW_SKU_CAMPAIGN	KL2000	Paused
NEW_SKU_CAMPAIGN	KO1101GR	Paused
NEW_SKU_CAMPAIGN	KO1101GY	Paused
NEW_SKU_CAMPAIGN	KO1101PK	Paused
NEW_SKU_CAMPAIGN	KO1101YL	Paused
NEW_SKU_CAMPAIGN	KR0109WX	Paused
NEW_SKU_CAMPAIGN	KS0060	Paused
NEW_SKU_CAMPAIGN	KS0060PK	Paused
NEW_SKU_CAMPAIGN	KS4005	Active
NEW_SKU_CAMPAIGN	KS5005	Active
NEW_SKU_CAMPAIGN	KS5015	Paused
NEW_SKU_CAMPAIGN	KS5017	Paused
NEW_SKU_CAMPAIGN	KS5500	Paused
NEW_SKU_CAMPAIGN	KT0052	Paused
NEW_SKU_CAMPAIGN	KT0060	Paused
NEW_SKU_CAMPAIGN	KT0075	Paused
NEW_SKU_CAMPAIGN	KT1100	Active
NEW_SKU_CAMPAIGN	KT1375	Paused
NEW_SKU_CAMPAIGN	KT2008BK	Paused
NEW_SKU_CAMPAIGN	KT2008BL	Paused
NEW_SKU_CAMPAIGN	KT2008RD	Paused
NEW_SKU_CAMPAIGN	KT2008RDRD	Paused
NEW_SKU_CAMPAIGN	KT2008WT	Paused
NEW_SKU_CAMPAIGN	KT2008YL	Paused
NEW_SKU_CAMPAIGN	KT2019BK	Active
NEW_SKU_CAMPAIGN	KT2019BL	Paused
NEW_SKU_CAMPAIGN	KT2019RD	Paused
NEW_SKU_CAMPAIGN	KT2019WT	Paused
NEW_SKU_CAMPAIGN	KT2019YL	Active
NEW_SKU_CAMPAIGN	KT2635	Paused
NEW_SKU_CAMPAIGN	KT3360	Paused
NEW_SKU_CAMPAIGN	KT3361	Active
NEW_SKU_CAMPAIGN	KT4392	Paused
NEW_SKU_CAMPAIGN	KT5782	Paused
NEW_SKU_CAMPAIGN	LB0235	Paused
NEW_SKU_CAMPAIGN	LB0235FY	Paused
NEW_SKU_CAMPAIGN	LB5012BK	Paused
NEW_SKU_CAMPAIGN	LB5012BL	Paused
NEW_SKU_CAMPAIGN	LB5012GE	Paused
NEW_SKU_CAMPAIGN	LB5012GR	Paused
NEW_SKU_CAMPAIGN	LB5012RD	Paused
NEW_SKU_CAMPAIGN	LC0113	Paused
NEW_SKU_CAMPAIGN	LD3500	Paused
NEW_SKU_CAMPAIGN	LD3800	Paused
NEW_SKU_CAMPAIGN	LD6500	Paused
NEW_SKU_CAMPAIGN	LD8008	Paused
NEW_SKU_CAMPAIGN	LE0150BK	Paused
NEW_SKU_CAMPAIGN	LE0150PU	Paused
NEW_SKU_CAMPAIGN	LF0076	Active
NEW_SKU_CAMPAIGN	LF0085	Paused
NEW_SKU_CAMPAIGN	LI0270	Active
NEW_SKU_CAMPAIGN	LI0619	Paused
NEW_SKU_CAMPAIGN	LI0619XH	Paused
NEW_SKU_CAMPAIGN	LI0632	Active
NEW_SKU_CAMPAIGN	LI0668	Paused
NEW_SKU_CAMPAIGN	LI0668BL	Paused
NEW_SKU_CAMPAIGN	LI0668XH	Active
NEW_SKU_CAMPAIGN	LI0685	Paused
NEW_SKU_CAMPAIGN	LI0685BL	Active
NEW_SKU_CAMPAIGN	LI1643	Paused
NEW_SKU_CAMPAIGN	LI1643BL	Paused
NEW_SKU_CAMPAIGN	LI6160	Paused
NEW_SKU_CAMPAIGN	LI6160BL	Active
NEW_SKU_CAMPAIGN	LI6230	Paused
NEW_SKU_CAMPAIGN	LI6280	Paused
NEW_SKU_CAMPAIGN	LI9090	Paused
NEW_SKU_CAMPAIGN	LI9090BL	Active
NEW_SKU_CAMPAIGN	LI9643BL	Active
NEW_SKU_CAMPAIGN	LI9643GR	Active
NEW_SKU_CAMPAIGN	LJ0140	Paused
NEW_SKU_CAMPAIGN	LJ0140BL	Paused
NEW_SKU_CAMPAIGN	LJ2160	Paused
NEW_SKU_CAMPAIGN	LJ2176	Active
NEW_SKU_CAMPAIGN	LJ2193	Active
NEW_SKU_CAMPAIGN	LJ2197	Paused
NEW_SKU_CAMPAIGN	LJ2314	Paused
NEW_SKU_CAMPAIGN	LJ2419	Paused
NEW_SKU_CAMPAIGN	LJ2419RD	Paused
NEW_SKU_CAMPAIGN	LK7455	Active
NEW_SKU_CAMPAIGN	LK7588	Active
NEW_SKU_CAMPAIGN	LL0807	Paused
NEW_SKU_CAMPAIGN	LL0825	Paused
NEW_SKU_CAMPAIGN	LL3011BL	Paused
NEW_SKU_CAMPAIGN	LL3011YL	Paused
NEW_SKU_CAMPAIGN	LP2001X5	Paused
NEW_SKU_CAMPAIGN	LP2016	Paused
NEW_SKU_CAMPAIGN	LP3003	Paused
NEW_SKU_CAMPAIGN	LP7165	Paused
NEW_SKU_CAMPAIGN	LP9195	Paused
NEW_SKU_CAMPAIGN	LQ0320	Paused
NEW_SKU_CAMPAIGN	LS0010YL	Paused
NEW_SKU_CAMPAIGN	LS2042	Active
NEW_SKU_CAMPAIGN	LS2501RD	Paused
NEW_SKU_CAMPAIGN	LT0046	Paused
NEW_SKU_CAMPAIGN	LTR001	Paused
NEW_SKU_CAMPAIGN	LX0410	Paused
NEW_SKU_CAMPAIGN	LX0410BL	Paused
NEW_SKU_CAMPAIGN	LX0410GR	Paused
NEW_SKU_CAMPAIGN	LX0410OR	Paused
NEW_SKU_CAMPAIGN	LZ1370	Paused
NEW_SKU_CAMPAIGN	LZ1370GE	Active
NEW_SKU_CAMPAIGN	MA8500	Paused
NEW_SKU_CAMPAIGN	MB1022	Paused
NEW_SKU_CAMPAIGN	MB3291	Paused
NEW_SKU_CAMPAIGN	MB3556	Paused
NEW_SKU_CAMPAIGN	MB8002	Paused
NEW_SKU_CAMPAIGN	MB8002GL	Paused
NEW_SKU_CAMPAIGN	MB8002SL	Paused
NEW_SKU_CAMPAIGN	MC6005	Active
NEW_SKU_CAMPAIGN	MC6005SL	Paused
NEW_SKU_CAMPAIGN	MD6000	Paused
NEW_SKU_CAMPAIGN	ME0001BL	Paused
NEW_SKU_CAMPAIGN	ME0001RD	Paused
NEW_SKU_CAMPAIGN	MF3301	Paused
NEW_SKU_CAMPAIGN	MG0270	Paused
NEW_SKU_CAMPAIGN	MJ2465	Paused
NEW_SKU_CAMPAIGN	MJ2945	Paused
NEW_SKU_CAMPAIGN	MK2564	Active
NEW_SKU_CAMPAIGN	MK2581	Paused
NEW_SKU_CAMPAIGN	MK2611	Active
NEW_SKU_CAMPAIGN	MK2647	Paused
NEW_SKU_CAMPAIGN	MK2647CY	Paused
NEW_SKU_CAMPAIGN	MK2647OR	Paused
NEW_SKU_CAMPAIGN	MK2701	Paused
NEW_SKU_CAMPAIGN	MK2730	Paused
NEW_SKU_CAMPAIGN	MK2736	Paused
NEW_SKU_CAMPAIGN	MK2747	Paused
NEW_SKU_CAMPAIGN	MM1200	Paused
NEW_SKU_CAMPAIGN	MO0270	Active
NEW_SKU_CAMPAIGN	MP1760	Active
NEW_SKU_CAMPAIGN	MP2000	Paused
NEW_SKU_CAMPAIGN	MP2650	Paused
NEW_SKU_CAMPAIGN	MP2860	Paused
NEW_SKU_CAMPAIGN	MP6600	Paused
NEW_SKU_CAMPAIGN	MP9800	Active
NEW_SKU_CAMPAIGN	MR5920	Paused
NEW_SKU_CAMPAIGN	MR7001	Paused
NEW_SKU_CAMPAIGN	MR7500	Active
NEW_SKU_CAMPAIGN	MR7701	Paused
NEW_SKU_CAMPAIGN	MR9901	Paused
NEW_SKU_CAMPAIGN	MS0002	Paused
NEW_SKU_CAMPAIGN	MS0030	Paused
NEW_SKU_CAMPAIGN	MS0030FX	Paused
NEW_SKU_CAMPAIGN	MS0033	Paused
NEW_SKU_CAMPAIGN	MS0050	Paused
NEW_SKU_CAMPAIGN	MS0050FX	Paused
NEW_SKU_CAMPAIGN	MS0200	Active
NEW_SKU_CAMPAIGN	MS0201	Paused
NEW_SKU_CAMPAIGN	MS1004	Paused
NEW_SKU_CAMPAIGN	MS1380	Paused
NEW_SKU_CAMPAIGN	MS2017	Paused
NEW_SKU_CAMPAIGN	MS2110	Paused
NEW_SKU_CAMPAIGN	MS2425	Paused
NEW_SKU_CAMPAIGN	MS2427	Active
NEW_SKU_CAMPAIGN	MS2430	Paused
NEW_SKU_CAMPAIGN	MS2433	Paused
NEW_SKU_CAMPAIGN	MS2437	Paused
NEW_SKU_CAMPAIGN	MS2440	Paused
NEW_SKU_CAMPAIGN	MS2536	Paused
NEW_SKU_CAMPAIGN	MS3800BK	Paused
NEW_SKU_CAMPAIGN	MS6100	Paused
NEW_SKU_CAMPAIGN	MS7300	Paused
NEW_SKU_CAMPAIGN	MSGCH1	Paused
NEW_SKU_CAMPAIGN	MT0480	Paused
NEW_SKU_CAMPAIGN	MT1506	Paused
NEW_SKU_CAMPAIGN	MT1514	Paused
NEW_SKU_CAMPAIGN	MT1515	Paused
NEW_SKU_CAMPAIGN	MT1515SH	Paused
NEW_SKU_CAMPAIGN	MT1516	Paused
NEW_SKU_CAMPAIGN	MT1516BK	Paused
NEW_SKU_CAMPAIGN	MT1850	Paused
NEW_SKU_CAMPAIGN	MT5014	Paused
NEW_SKU_CAMPAIGN	MT5015	Paused
NEW_SKU_CAMPAIGN	MT6027	Paused
NEW_SKU_CAMPAIGN	MT7002	Paused
NEW_SKU_CAMPAIGN	MX3520	Active
NEW_SKU_CAMPAIGN	MY0003	Paused
NEW_SKU_CAMPAIGN	NC4009	Paused
NEW_SKU_CAMPAIGN	NF6003	Active
NEW_SKU_CAMPAIGN	NF6031	Active
NEW_SKU_CAMPAIGN	NF6035	Paused
NEW_SKU_CAMPAIGN	NF8003	Paused
NEW_SKU_CAMPAIGN	NF8003GR	Paused
NEW_SKU_CAMPAIGN	NK2800	Active
NEW_SKU_CAMPAIGN	NK2824	Active
NEW_SKU_CAMPAIGN	NL0042	Paused
NEW_SKU_CAMPAIGN	NL2847	Active
NEW_SKU_CAMPAIGN	NL2954	Paused
NEW_SKU_CAMPAIGN	NL3069	Paused
NEW_SKU_CAMPAIGN	NL3069BL	Paused
NEW_SKU_CAMPAIGN	NL3069PU	Paused
NEW_SKU_CAMPAIGN	NL3088	Paused
NEW_SKU_CAMPAIGN	NL3099	Paused
NEW_SKU_CAMPAIGN	NL3099BR	Paused
NEW_SKU_CAMPAIGN	NR2041	Paused
NEW_SKU_CAMPAIGN	NR2550	Paused
NEW_SKU_CAMPAIGN	NS0252	Paused
NEW_SKU_CAMPAIGN	NT0049	Paused
NEW_SKU_CAMPAIGN	ob0125	Paused
NEW_SKU_CAMPAIGN	OM3212	Active
NEW_SKU_CAMPAIGN	OM3439	Paused
NEW_SKU_CAMPAIGN	PA0027	Paused
NEW_SKU_CAMPAIGN	PA0250	Paused
NEW_SKU_CAMPAIGN	PA0500	Active
NEW_SKU_CAMPAIGN	PB0025	Active
NEW_SKU_CAMPAIGN	PB0223	Paused
NEW_SKU_CAMPAIGN	PB3086	Paused
NEW_SKU_CAMPAIGN	PB6596	Paused
NEW_SKU_CAMPAIGN	PB7205	Paused
NEW_SKU_CAMPAIGN	PB8803	Active
NEW_SKU_CAMPAIGN	PB8804	Active
NEW_SKU_CAMPAIGN	PB9988	Paused
NEW_SKU_CAMPAIGN	PB9998	Paused
NEW_SKU_CAMPAIGN	PB9998GR	Paused
NEW_SKU_CAMPAIGN	PB9998RD	Paused
NEW_SKU_CAMPAIGN	PC0001	Paused
NEW_SKU_CAMPAIGN	PC0007	Active
NEW_SKU_CAMPAIGN	PC0009	Active
NEW_SKU_CAMPAIGN	PC0048	Paused
NEW_SKU_CAMPAIGN	PC0065	Paused
NEW_SKU_CAMPAIGN	PC0075	Active
NEW_SKU_CAMPAIGN	PC0165	Paused
NEW_SKU_CAMPAIGN	PC0286	Active
NEW_SKU_CAMPAIGN	PC0384	Paused
NEW_SKU_CAMPAIGN	PC3005	Paused
NEW_SKU_CAMPAIGN	PC3005BL	Paused
NEW_SKU_CAMPAIGN	PC3005FL	Paused
NEW_SKU_CAMPAIGN	PC3624	Paused
NEW_SKU_CAMPAIGN	PC4507	Paused
NEW_SKU_CAMPAIGN	PC4507BK	Paused
NEW_SKU_CAMPAIGN	PC4512	Paused
NEW_SKU_CAMPAIGN	PC4810	Paused
NEW_SKU_CAMPAIGN	PC4810BK	Paused
NEW_SKU_CAMPAIGN	PC6688	Active
NEW_SKU_CAMPAIGN	PC6699	Active
NEW_SKU_CAMPAIGN	PC8292BK	Paused
NEW_SKU_CAMPAIGN	PC8600	Paused
NEW_SKU_CAMPAIGN	PC8600BK	Paused
NEW_SKU_CAMPAIGN	PD1400	Paused
NEW_SKU_CAMPAIGN	PD4212	Paused
NEW_SKU_CAMPAIGN	PD4430	Paused
NEW_SKU_CAMPAIGN	PD4433	Paused
NEW_SKU_CAMPAIGN	PD4455	Paused
NEW_SKU_CAMPAIGN	PD4848	Paused
NEW_SKU_CAMPAIGN	PD4848UP	Paused
NEW_SKU_CAMPAIGN	PD4848XK	Paused
NEW_SKU_CAMPAIGN	PE0003	Active
NEW_SKU_CAMPAIGN	PE0004	Active
NEW_SKU_CAMPAIGN	PE0070	Paused
NEW_SKU_CAMPAIGN	PE0090	Paused
NEW_SKU_CAMPAIGN	PF0016	Active
NEW_SKU_CAMPAIGN	PF0016WT	Paused
NEW_SKU_CAMPAIGN	PF0057	Paused
NEW_SKU_CAMPAIGN	PF0106BL	Paused
NEW_SKU_CAMPAIGN	PF0106YL	Paused
NEW_SKU_CAMPAIGN	PF0146BL	Active
NEW_SKU_CAMPAIGN	PF0150	Paused
NEW_SKU_CAMPAIGN	PF0150BL	Active
NEW_SKU_CAMPAIGN	PF1505	Active
NEW_SKU_CAMPAIGN	PF1900	Active
NEW_SKU_CAMPAIGN	PF2850	Paused
NEW_SKU_CAMPAIGN	PF3700	Paused
NEW_SKU_CAMPAIGN	PF3700BK	Paused
NEW_SKU_CAMPAIGN	PF3700GE	Paused
NEW_SKU_CAMPAIGN	PF4001	Paused
NEW_SKU_CAMPAIGN	PF4100	Paused
NEW_SKU_CAMPAIGN	PF4100BK	Paused
NEW_SKU_CAMPAIGN	PF4100CF	Paused
NEW_SKU_CAMPAIGN	PF5500	Paused
NEW_SKU_CAMPAIGN	PF5500BK	Paused
NEW_SKU_CAMPAIGN	PF5500CF	Paused
NEW_SKU_CAMPAIGN	PF5500GE	Paused
NEW_SKU_CAMPAIGN	PF7001	Active
NEW_SKU_CAMPAIGN	PG1140	Paused
NEW_SKU_CAMPAIGN	PG1390	Paused
NEW_SKU_CAMPAIGN	PG3009	Paused
NEW_SKU_CAMPAIGN	PG3009BL	Paused
NEW_SKU_CAMPAIGN	PH0855	Paused
NEW_SKU_CAMPAIGN	PH4950	Active
NEW_SKU_CAMPAIGN	PH4950BL	Active
NEW_SKU_CAMPAIGN	PK0140	Paused
NEW_SKU_CAMPAIGN	PK4841	Paused
NEW_SKU_CAMPAIGN	PL0004	Paused
NEW_SKU_CAMPAIGN	PL0400	Paused
NEW_SKU_CAMPAIGN	PL0972	Paused
NEW_SKU_CAMPAIGN	PL2006	Paused
NEW_SKU_CAMPAIGN	PL5000	Active
NEW_SKU_CAMPAIGN	PL5001	Paused
NEW_SKU_CAMPAIGN	PL9093YL	Paused
NEW_SKU_CAMPAIGN	PM0910	Paused
NEW_SKU_CAMPAIGN	PN3539	Paused
NEW_SKU_CAMPAIGN	PN3570GR	Paused
NEW_SKU_CAMPAIGN	PN3570OR	Paused
NEW_SKU_CAMPAIGN	PN3572	Paused
NEW_SKU_CAMPAIGN	PN3648	Active
NEW_SKU_CAMPAIGN	PN3665	Paused
NEW_SKU_CAMPAIGN	PN3665PK	Paused
NEW_SKU_CAMPAIGN	PN3690	Paused
NEW_SKU_CAMPAIGN	PN3690BR	Paused
NEW_SKU_CAMPAIGN	PN3712	Paused
NEW_SKU_CAMPAIGN	PN3742	Active
NEW_SKU_CAMPAIGN	PN3743	Active
NEW_SKU_CAMPAIGN	PN3743YL	Active
NEW_SKU_CAMPAIGN	PN3766	Paused
NEW_SKU_CAMPAIGN	PP0803	Paused
NEW_SKU_CAMPAIGN	PP1060	Paused
NEW_SKU_CAMPAIGN	PP1060GR	Paused
NEW_SKU_CAMPAIGN	PP1175	Paused
NEW_SKU_CAMPAIGN	PP1175GR	Paused
NEW_SKU_CAMPAIGN	PP1450	Active
NEW_SKU_CAMPAIGN	PP1500	Paused
NEW_SKU_CAMPAIGN	PP1500BK	Paused
NEW_SKU_CAMPAIGN	PP1500BR	Paused
NEW_SKU_CAMPAIGN	PP1500CF	Paused
NEW_SKU_CAMPAIGN	PP1680	Paused
NEW_SKU_CAMPAIGN	PR0026	Paused
NEW_SKU_CAMPAIGN	PR0045	Active
NEW_SKU_CAMPAIGN	PR0060	Active
NEW_SKU_CAMPAIGN	PR0404	Paused
NEW_SKU_CAMPAIGN	PS0005	Active
NEW_SKU_CAMPAIGN	PS0108	Paused
NEW_SKU_CAMPAIGN	PS0150	Active
NEW_SKU_CAMPAIGN	PS0160	Paused
NEW_SKU_CAMPAIGN	PS0165	Active
NEW_SKU_CAMPAIGN	PS0166	Paused
NEW_SKU_CAMPAIGN	PS0170	Paused
NEW_SKU_CAMPAIGN	PS0175	Paused
NEW_SKU_CAMPAIGN	PS0190	Paused
NEW_SKU_CAMPAIGN	PS0819BK	Paused
NEW_SKU_CAMPAIGN	PS1803	Active
NEW_SKU_CAMPAIGN	PS1803GR	Active
NEW_SKU_CAMPAIGN	PS4040	Paused
NEW_SKU_CAMPAIGN	PS4620	Paused
NEW_SKU_CAMPAIGN	PT0058	Paused
NEW_SKU_CAMPAIGN	PT0058PG	Paused
NEW_SKU_CAMPAIGN	PT0200	Paused
NEW_SKU_CAMPAIGN	PT0240	Paused
NEW_SKU_CAMPAIGN	PT0680	Active
NEW_SKU_CAMPAIGN	PT1011	Active
NEW_SKU_CAMPAIGN	PT1900	Paused
NEW_SKU_CAMPAIGN	PT4014	Paused
NEW_SKU_CAMPAIGN	PT4371	Active
NEW_SKU_CAMPAIGN	PT5255	Active
NEW_SKU_CAMPAIGN	PT5800	Paused
NEW_SKU_CAMPAIGN	PY3007	Paused
NEW_SKU_CAMPAIGN	PY3007BL	Paused
NEW_SKU_CAMPAIGN	PY3007YL	Paused
NEW_SKU_CAMPAIGN	QO4018	Paused
NEW_SKU_CAMPAIGN	QO4106	Paused
NEW_SKU_CAMPAIGN	QP2080	Paused
NEW_SKU_CAMPAIGN	QQ0100BK	Paused
NEW_SKU_CAMPAIGN	QQ0100WT	Paused
NEW_SKU_CAMPAIGN	QQ0200BK	Active
NEW_SKU_CAMPAIGN	QQ0200BR	Paused
NEW_SKU_CAMPAIGN	QQ0500BK	Paused
NEW_SKU_CAMPAIGN	QQ0500BR	Paused
NEW_SKU_CAMPAIGN	QQ0500WT	Paused
NEW_SKU_CAMPAIGN	QQ0600BK	Paused
NEW_SKU_CAMPAIGN	QQ0600BR	Paused
NEW_SKU_CAMPAIGN	QQ0600WT	Paused
NEW_SKU_CAMPAIGN	QQ0700BK	Paused
NEW_SKU_CAMPAIGN	QQ0700WT	Paused
NEW_SKU_CAMPAIGN	QQ0701BK	Paused
NEW_SKU_CAMPAIGN	QQ0701WT	Paused
NEW_SKU_CAMPAIGN	RB0065RD	Paused
NEW_SKU_CAMPAIGN	RB0065YL	Active
NEW_SKU_CAMPAIGN	RBA215AY	Paused
NEW_SKU_CAMPAIGN	RBA215BK	Active
NEW_SKU_CAMPAIGN	RBA215GR	Active
NEW_SKU_CAMPAIGN	RBA215PK	Paused
NEW_SKU_CAMPAIGN	RBA215YL	Active
NEW_SKU_CAMPAIGN	RC0001	Paused
NEW_SKU_CAMPAIGN	RC0022BK	Paused
NEW_SKU_CAMPAIGN	RC0022BL	Paused
NEW_SKU_CAMPAIGN	RC0022GR	Paused
NEW_SKU_CAMPAIGN	RC0022RD	Paused
NEW_SKU_CAMPAIGN	RC0022YL	Active
NEW_SKU_CAMPAIGN	RC0060RD	Active
NEW_SKU_CAMPAIGN	RC0060YL	Active
NEW_SKU_CAMPAIGN	RC0118	Paused
NEW_SKU_CAMPAIGN	RC0342	Active
NEW_SKU_CAMPAIGN	RC0342GE	Paused
NEW_SKU_CAMPAIGN	RC0450RD	Paused
NEW_SKU_CAMPAIGN	RC0450WT	Paused
NEW_SKU_CAMPAIGN	RC0450YL	Paused
NEW_SKU_CAMPAIGN	RC1060	Paused
NEW_SKU_CAMPAIGN	RC1160	Paused
NEW_SKU_CAMPAIGN	RC1861	Active
NEW_SKU_CAMPAIGN	RC2078GR	Paused
NEW_SKU_CAMPAIGN	RC2078GY	Paused
NEW_SKU_CAMPAIGN	RC2078RD	Paused
NEW_SKU_CAMPAIGN	RC2078SL	Paused
NEW_SKU_CAMPAIGN	RC2078YL	Paused
NEW_SKU_CAMPAIGN	RC2078YR	Paused
NEW_SKU_CAMPAIGN	RC3425	Paused
NEW_SKU_CAMPAIGN	RC3425BL	Active
NEW_SKU_CAMPAIGN	RC3425GR	Active
NEW_SKU_CAMPAIGN	RC3427	Active
NEW_SKU_CAMPAIGN	RC3427BL	Active
NEW_SKU_CAMPAIGN	RC3427YL	Active
NEW_SKU_CAMPAIGN	RC4444	Paused
NEW_SKU_CAMPAIGN	RC4445	Active
NEW_SKU_CAMPAIGN	RC4950	Paused
NEW_SKU_CAMPAIGN	RC4950BL	Paused
NEW_SKU_CAMPAIGN	RC4950GR	Paused
NEW_SKU_CAMPAIGN	RC6410GR	Paused
NEW_SKU_CAMPAIGN	RC6410OR	Paused
NEW_SKU_CAMPAIGN	RD0009	Paused
NEW_SKU_CAMPAIGN	RD1166	Paused
NEW_SKU_CAMPAIGN	RD1944	Paused
NEW_SKU_CAMPAIGN	RE7003	Paused
NEW_SKU_CAMPAIGN	RE7003GR	Paused
NEW_SKU_CAMPAIGN	RG0220	Active
NEW_SKU_CAMPAIGN	RG1250	Paused
NEW_SKU_CAMPAIGN	RG1250GE	Paused
NEW_SKU_CAMPAIGN	RG1250HX	Paused
NEW_SKU_CAMPAIGN	RG1250RD	Paused
NEW_SKU_CAMPAIGN	RH0101	Paused
NEW_SKU_CAMPAIGN	RH2029	Paused
NEW_SKU_CAMPAIGN	RH6251	Active
NEW_SKU_CAMPAIGN	RH6568	Paused
NEW_SKU_CAMPAIGN	RH8016	Paused
NEW_SKU_CAMPAIGN	RH8017	Paused
NEW_SKU_CAMPAIGN	RH8316	Active
NEW_SKU_CAMPAIGN	RH9595	Active
NEW_SKU_CAMPAIGN	RK0011WX	Paused
NEW_SKU_CAMPAIGN	RK0013	Paused
NEW_SKU_CAMPAIGN	RK0014	Paused
NEW_SKU_CAMPAIGN	RK0014WX	Paused
NEW_SKU_CAMPAIGN	RK0066	Paused
NEW_SKU_CAMPAIGN	RK0120	Paused
NEW_SKU_CAMPAIGN	RK0120WX	Paused
NEW_SKU_CAMPAIGN	RK3265	Paused
NEW_SKU_CAMPAIGN	RK3265BK	Paused
NEW_SKU_CAMPAIGN	RK3265BR	Paused
NEW_SKU_CAMPAIGN	RK3265WT	Paused
NEW_SKU_CAMPAIGN	RK6429	Paused
NEW_SKU_CAMPAIGN	RK7230	Paused
NEW_SKU_CAMPAIGN	RK7555	Paused
NEW_SKU_CAMPAIGN	RK7555BR	Active
NEW_SKU_CAMPAIGN	RK7555BU	Paused
NEW_SKU_CAMPAIGN	RK7555RP	Active
NEW_SKU_CAMPAIGN	RK9020	Paused
NEW_SKU_CAMPAIGN	RK9020BK	Paused
NEW_SKU_CAMPAIGN	RL0040GE	Paused
NEW_SKU_CAMPAIGN	RL1350	Paused
NEW_SKU_CAMPAIGN	RM7018	Paused
NEW_SKU_CAMPAIGN	RN2514	Paused
NEW_SKU_CAMPAIGN	RN2515	Paused
NEW_SKU_CAMPAIGN	RN2516	Paused
NEW_SKU_CAMPAIGN	RN5001A	Paused
NEW_SKU_CAMPAIGN	RN5001B	Paused
NEW_SKU_CAMPAIGN	RN5001C	Paused
NEW_SKU_CAMPAIGN	RN5001D	Paused
NEW_SKU_CAMPAIGN	RN5002B	Paused
NEW_SKU_CAMPAIGN	rn501bgr	Paused
NEW_SKU_CAMPAIGN	RO1005RD	Paused
NEW_SKU_CAMPAIGN	RO9811GR	Active
NEW_SKU_CAMPAIGN	ROBA23AY	Paused
NEW_SKU_CAMPAIGN	ROBA23GR	Paused
NEW_SKU_CAMPAIGN	RP0746	Active
NEW_SKU_CAMPAIGN	RP0746SL	Active
NEW_SKU_CAMPAIGN	RP0746WT	Active
NEW_SKU_CAMPAIGN	RP0805	Paused
NEW_SKU_CAMPAIGN	RP0913	Active
NEW_SKU_CAMPAIGN	RP1914	Active
NEW_SKU_CAMPAIGN	RP1914RD	Paused
NEW_SKU_CAMPAIGN	RP1915	Paused
NEW_SKU_CAMPAIGN	RP1915RD	Paused
NEW_SKU_CAMPAIGN	RP3056	Active
NEW_SKU_CAMPAIGN	RP4040	Paused
NEW_SKU_CAMPAIGN	RP4213	Paused
NEW_SKU_CAMPAIGN	RP4213LY	Paused
NEW_SKU_CAMPAIGN	RP4249	Active
NEW_SKU_CAMPAIGN	RP4407	Active
NEW_SKU_CAMPAIGN	RP4426	Paused
NEW_SKU_CAMPAIGN	RP5050	Paused
NEW_SKU_CAMPAIGN	RP5200	Active
NEW_SKU_CAMPAIGN	RP7110SL	Paused
NEW_SKU_CAMPAIGN	RP7412	Paused
NEW_SKU_CAMPAIGN	RS0039	Active
NEW_SKU_CAMPAIGN	RS0070	Paused
NEW_SKU_CAMPAIGN	RS0110	Active
NEW_SKU_CAMPAIGN	RS3076	Paused
NEW_SKU_CAMPAIGN	RS3166	Paused
NEW_SKU_CAMPAIGN	RT1400	Paused
NEW_SKU_CAMPAIGN	RT1400BR	Paused
NEW_SKU_CAMPAIGN	RT1500	Paused
NEW_SKU_CAMPAIGN	RT2004	Paused
NEW_SKU_CAMPAIGN	RT2005	Paused
NEW_SKU_CAMPAIGN	RT5914	Active
NEW_SKU_CAMPAIGN	RT5914CF	Active
NEW_SKU_CAMPAIGN	RT7830	Paused
NEW_SKU_CAMPAIGN	RT7840	Paused
NEW_SKU_CAMPAIGN	RT8276	Paused
NEW_SKU_CAMPAIGN	RT8931	Paused
NEW_SKU_CAMPAIGN	RV1300	Paused
NEW_SKU_CAMPAIGN	RZ9131	Paused
NEW_SKU_CAMPAIGN	RZ9134	Active
NEW_SKU_CAMPAIGN	SB0085	Paused
NEW_SKU_CAMPAIGN	SB0110	Paused
NEW_SKU_CAMPAIGN	SB0130	Paused
